t,V_e,V_m
-1.5540000000000003e-06,8.28,4.24
-1.5520000000000001e-06,8.32,4.24
-1.5500000000000002e-06,8.32,4.28
-1.5480000000000003e-06,8.32,4.28
-1.546e-06,8.32,4.32
-1.5440000000000002e-06,8.36,4.24
-1.5420000000000002e-06,8.32,4.28
-1.54e-06,8.32,4.28
-1.5380000000000001e-06,8.36,4.24
-1.5360000000000002e-06,8.24,4.28
-1.534e-06,8.28,4.24
-1.5320000000000001e-06,8.32,4.28
-1.5300000000000002e-06,8.28,4.28
-1.5280000000000002e-06,8.32,4.32
-1.526e-06,8.28,4.28
-1.5240000000000001e-06,8.36,4.28
-1.5220000000000002e-06,8.36,4.28
-1.52e-06,8.32,4.28
-1.5180000000000001e-06,8.36,4.28
-1.5160000000000002e-06,8.28,4.28
-1.5140000000000002e-06,8.32,4.28
-1.512e-06,8.36,4.24
-1.5100000000000002e-06,8.32,4.28
-1.5080000000000002e-06,8.28,4.28
-1.506e-06,8.36,4.32
-1.5040000000000001e-06,8.28,4.28
-1.5020000000000002e-06,8.36,4.24
-1.5e-06,8.28,4.28
-1.498e-06,8.24,4.24
-1.4960000000000002e-06,8.2,4.24
-1.4940000000000002e-06,7.96,4.24
-1.492e-06,7.72,4.28
-1.4900000000000001e-06,7.44,4.32
-1.4880000000000002e-06,7.2,4.28
-1.486e-06,7.0,4.2
-1.4840000000000001e-06,6.88,4.24
-1.4820000000000002e-06,6.8,4.16
-1.4800000000000002e-06,6.76,4.16
-1.478e-06,6.6000000000000005,4.04
-1.4760000000000001e-06,6.5200000000000005,4.0
-1.4740000000000002e-06,6.44,4.0
-1.472e-06,6.36,3.88
-1.4700000000000001e-06,6.28,3.84
-1.4680000000000002e-06,6.2,3.84
-1.4660000000000002e-06,6.16,3.84
-1.464e-06,6.08,3.68
-1.4620000000000001e-06,6.0,3.68
-1.4600000000000002e-06,5.96,3.6
-1.458e-06,6.04,3.6
-1.4560000000000001e-06,6.04,3.6
-1.4540000000000002e-06,6.04,3.52
-1.4520000000000002e-06,6.08,3.44
-1.45e-06,6.08,3.4
-1.4480000000000002e-06,6.08,3.4
-1.4460000000000002e-06,6.08,3.36
-1.444e-06,6.04,3.2800000000000002
-1.4420000000000001e-06,5.96,3.24
-1.4400000000000002e-06,5.96,3.2
-1.438e-06,5.96,3.16
-1.436e-06,5.96,3.12
-1.4340000000000002e-06,5.92,3.08
-1.4320000000000002e-06,5.92,3.12
-1.43e-06,5.96,3.04
-1.4280000000000001e-06,5.96,3.0
-1.4260000000000002e-06,5.96,3.0
-1.424e-06,6.0,3.0
-1.4220000000000001e-06,6.0,2.96
-1.4200000000000002e-06,6.0,2.96
-1.4180000000000002e-06,5.96,2.92
-1.416e-06,5.96,2.88
-1.4140000000000001e-06,5.96,2.84
-1.4120000000000002e-06,5.92,2.8000000000000003
-1.41e-06,5.92,2.8000000000000003
-1.4080000000000001e-06,5.92,2.7600000000000002
-1.4060000000000002e-06,5.96,2.72
-1.4040000000000002e-06,5.92,2.72
-1.402e-06,5.96,2.68
-1.4000000000000001e-06,5.96,2.68
-1.3980000000000002e-06,5.92,2.68
-1.396e-06,5.96,2.64
-1.3940000000000001e-06,6.0,2.6
-1.3920000000000002e-06,5.96,2.6
-1.39e-06,5.88,2.6
-1.388e-06,5.92,2.52
-1.3860000000000002e-06,5.92,2.56
-1.3840000000000002e-06,5.96,2.52
-1.382e-06,5.92,2.48
-1.3800000000000001e-06,5.88,2.52
-1.3780000000000002e-06,5.92,2.48
-1.376e-06,5.92,2.48
