date/time: ,26/10/2022,05:17 p.m.
Run 1

time	(N)
7,073333	4,068392E+0
7,080000	4,047716E+0
7,086667	4,009810E+0
7,093333	3,968457E+0
7,100000	3,930551E+0
7,106667	3,889199E+0
7,113333	3,809941E+0
7,120000	3,782372E+0
7,126667	3,751358E+0
7,133333	3,716898E+0
7,140000	3,665208E+0
7,146667	3,599733E+0
7,153333	3,530813E+0
7,160000	3,468785E+0
7,166667	3,382634E+0
7,173333	3,286146E+0
7,180000	3,199995E+0
7,186667	3,089723E+0
7,193333	3,003572E+0
7,200000	2,893300E+0
7,206667	2,789919E+0
7,213333	2,717553E+0
7,220000	2,645186E+0
7,226667	2,590050E+0
7,233333	2,548698E+0
7,240000	2,445317E+0
7,246667	2,366059E+0
7,253333	2,262678E+0
7,260000	2,197204E+0
7,266667	2,131729E+0
7,273333	2,042133E+0
7,280000	1,959428E+0
7,286667	1,887062E+0
7,293333	1,835372E+0
7,300000	1,783681E+0
7,306667	1,731991E+0
7,313333	1,718207E+0
7,320000	1,725099E+0
7,326667	1,704423E+0
7,333333	1,680301E+0
7,340000	1,669963E+0
7,346667	1,663071E+0
7,353333	1,638949E+0
7,360000	1,649287E+0
7,366667	1,628611E+0
7,373333	1,618273E+0
7,380000	1,638949E+0
7,386667	1,656179E+0
7,393333	1,704423E+0
7,400000	1,749221E+0
7,406667	1,831926E+0
7,413333	1,904292E+0
7,420000	1,966320E+0
7,426667	2,028349E+0
7,433333	2,083485E+0
7,440000	2,142067E+0
7,446667	2,207542E+0
7,453333	2,276462E+0
7,460000	2,324706E+0
7,466667	2,400519E+0
7,473333	2,472885E+0
7,480000	2,552144E+0
7,486667	2,658970E+0
7,493333	2,745121E+0
7,500000	2,858839E+0
7,506667	2,962220E+0
7,513333	3,051816E+0
7,520000	3,155197E+0
7,526667	3,217225E+0
7,533333	3,282700E+0
7,540000	3,361958E+0
7,546667	3,423986E+0
7,553333	3,492907E+0
7,560000	3,544597E+0
7,566667	3,613517E+0
7,573333	3,682438E+0
7,580000	3,754804E+0
7,586667	3,806495E+0
7,593333	3,878861E+0
7,600000	3,933997E+0
7,606667	3,985688E+0
7,613333	4,033932E+0
7,620000	4,033932E+0
7,626667	4,037378E+0
7,633333	4,044270E+0
7,640000	4,044270E+0
7,646667	4,033932E+0
7,653333	4,009810E+0
7,660000	3,999472E+0
7,666667	4,002918E+0
7,673333	3,982241E+0
7,680000	3,958119E+0
7,686667	3,940889E+0
7,693333	3,909875E+0
7,700000	3,868523E+0
7,706667	3,827171E+0
7,713333	3,758250E+0
7,720000	3,696222E+0
7,726667	3,610071E+0
7,733333	3,523921E+0
7,740000	3,448109E+0
7,746667	3,372296E+0
7,753333	3,286146E+0
7,760000	3,203441E+0
7,766667	3,120737E+0
7,773333	3,062154E+0
7,780000	2,982896E+0
7,786667	2,927760E+0
7,793333	2,814041E+0
7,800000	2,758905E+0
7,806667	2,641740E+0
7,813333	2,538360E+0
7,820000	2,452209E+0
7,826667	2,348829E+0
7,833333	2,276462E+0
7,840000	2,193758E+0
7,846667	2,111053E+0
7,853333	2,066255E+0
7,860000	2,000781E+0
7,866667	1,959428E+0
7,873333	1,918076E+0
7,880000	1,876724E+0
7,886667	1,845710E+0
7,893333	1,780235E+0
7,900000	1,735437E+0
7,906667	1,697531E+0
7,913333	1,649287E+0
7,920000	1,614826E+0
7,926667	1,604488E+0
7,933333	1,604488E+0
7,940000	1,601042E+0
7,946667	1,614826E+0
7,953333	1,652733E+0
7,960000	1,669963E+0
7,966667	1,714761E+0
7,973333	1,759559E+0
7,980000	1,794019E+0
7,986667	1,835372E+0
7,993333	1,845710E+0
8,000000	1,883616E+0
8,006667	1,942198E+0
8,013333	1,990443E+0
8,020000	2,042133E+0
8,026667	2,117945E+0
8,033333	2,200650E+0
8,040000	2,283354E+0
8,046667	2,390181E+0
8,053333	2,472885E+0
8,060000	2,569374E+0
8,066667	2,683092E+0
8,073333	2,741675E+0
8,080000	2,838163E+0
8,086667	2,889853E+0
8,093333	2,965666E+0
8,100000	3,034586E+0
8,106667	3,141413E+0
8,113333	3,210333E+0
8,120000	3,272362E+0
8,126667	3,379188E+0
8,133333	3,458447E+0
8,140000	3,572165E+0
8,146667	3,644532E+0
8,153333	3,720344E+0
8,160000	3,792710E+0
8,166667	3,827171E+0
8,173333	3,868523E+0
8,180000	3,899537E+0
8,186667	3,920213E+0
8,193333	3,937443E+0
8,200000	3,961565E+0
8,206667	4,009810E+0
8,213333	4,023594E+0
8,220000	4,033932E+0
8,226667	4,058054E+0
8,233333	4,061500E+0
8,240000	4,071838E+0
8,246667	4,071838E+0
8,253333	4,047716E+0
8,260000	4,006364E+0
8,266667	3,965011E+0
8,273333	3,892645E+0
8,280000	3,840955E+0
8,286667	3,806495E+0
8,293333	3,730682E+0
8,300000	3,678992E+0
8,306667	3,627302E+0
8,313333	3,565273E+0
8,320000	3,499799E+0
8,326667	3,448109E+0
8,333333	3,389526E+0
8,340000	3,299930E+0
8,346667	3,227563E+0
8,353333	3,124183E+0
8,360000	3,020802E+0
8,366667	2,924314E+0
8,373333	2,814041E+0
8,380000	2,727891E+0
8,386667	2,631402E+0
8,393333	2,545252E+0
8,400000	2,479777E+0
8,406667	2,414303E+0
8,413333	2,345383E+0
8,420000	2,269570E+0
8,426667	2,207542E+0
8,433333	2,145513E+0
8,440000	2,073147E+0
8,446667	1,997335E+0
8,453333	1,938752E+0
8,460000	1,856048E+0
8,466667	1,787127E+0
8,473333	1,742329E+0
8,480000	1,704423E+0
8,486667	1,687193E+0
8,493333	1,669963E+0
8,500000	1,645841E+0
8,506667	1,663071E+0
8,513333	1,663071E+0
8,520000	1,680301E+0
8,526667	1,680301E+0
8,533333	1,676855E+0
8,540000	1,683747E+0
8,546667	1,669963E+0
8,553333	1,687193E+0
8,560000	1,707869E+0
8,566667	1,749221E+0
8,573333	1,776789E+0
8,580000	1,856048E+0
8,586667	1,931860E+0
8,593333	2,014565E+0
8,600000	2,076593E+0
8,606667	2,179974E+0
8,613333	2,231664E+0
8,620000	2,290246E+0
8,626667	2,376397E+0
8,633333	2,441871E+0
8,640000	2,493561E+0
8,646667	2,569374E+0
8,653333	2,648632E+0
8,660000	2,720999E+0
8,666667	2,824379E+0
8,673333	2,913976E+0
8,680000	3,024248E+0
8,686667	3,120737E+0
8,693333	3,213779E+0
8,700000	3,310268E+0
8,706667	3,386080E+0
8,713333	3,455001E+0
8,720000	3,530813E+0
8,726667	3,575611E+0
8,733333	3,620410E+0
8,740000	3,668654E+0
8,746667	3,727236E+0
8,753333	3,796156E+0
8,760000	3,844401E+0
8,766667	3,899537E+0
8,773333	3,954673E+0
8,780000	3,985688E+0
8,786667	4,027040E+0
8,793333	4,054608E+0
8,800000	4,075284E+0
8,806667	4,068392E+0
8,813333	4,061500E+0
8,820000	4,061500E+0
8,826667	4,027040E+0
8,833333	3,985688E+0
8,840000	3,965011E+0
8,846667	3,927105E+0
8,853333	3,902983E+0
8,860000	3,889199E+0
8,866667	3,851293E+0
8,873333	3,820279E+0
8,880000	3,761696E+0
8,886667	3,713452E+0
8,893333	3,641086E+0
8,900000	3,565273E+0
8,906667	3,492907E+0
8,913333	3,386080E+0
8,920000	3,289592E+0
8,926667	3,189657E+0
8,933333	3,086277E+0
8,940000	3,013910E+0
8,946667	2,969112E+0
8,953333	2,893300E+0
8,960000	2,807149E+0
8,966667	2,738229E+0
8,973333	2,652078E+0
8,980000	2,583158E+0
8,986667	2,497007E+0
8,993333	2,400519E+0
9,000000	2,307476E+0
9,006667	2,228218E+0
9,013333	2,111053E+0
9,020000	2,038687E+0
9,026667	1,966320E+0
9,033333	1,935306E+0
9,040000	1,904292E+0
9,046667	1,838818E+0
9,053333	1,804358E+0
9,060000	1,797466E+0
9,066667	1,756113E+0
9,073333	1,742329E+0
9,080000	1,697531E+0
9,086667	1,673409E+0
9,093333	1,635503E+0
9,100000	1,601042E+0
9,106667	1,597596E+0
9,113333	1,601042E+0
9,120000	1,604488E+0
9,126667	1,642395E+0
9,133333	1,669963E+0
9,140000	1,728545E+0
9,146667	1,783681E+0
9,153333	1,828480E+0
9,160000	1,876724E+0
9,166667	1,928414E+0
9,173333	1,966320E+0
9,180000	2,024903E+0
9,186667	2,090377E+0
9,193333	2,128283E+0
9,200000	2,186866E+0
9,206667	2,269570E+0
9,213333	2,352275E+0
9,220000	2,445317E+0
9,226667	2,552144E+0
9,233333	2,641740E+0
9,240000	2,731337E+0
9,246667	2,838163E+0
9,253333	2,927760E+0
9,260000	3,010464E+0
9,266667	3,096615E+0
9,273333	3,151751E+0
9,280000	3,217225E+0
9,286667	3,275808E+0
9,293333	3,351620E+0
9,300000	3,430878E+0
9,306667	3,523921E+0
9,313333	3,603179E+0
9,320000	3,682438E+0
9,326667	3,768588E+0
9,333333	3,816833E+0
9,340000	3,885753E+0
9,346667	3,916767E+0
9,353333	3,971903E+0
9,360000	3,965011E+0
9,366667	3,985688E+0
9,373333	4,009810E+0
9,380000	4,009810E+0
9,386667	4,002918E+0
9,393333	4,016702E+0
9,400000	4,013256E+0
9,406667	4,033932E+0
9,413333	4,037378E+0
9,420000	4,027040E+0
9,426667	4,006364E+0
9,433333	3,951227E+0
9,440000	3,933997E+0
9,446667	3,889199E+0
9,453333	3,823725E+0
9,460000	3,758250E+0
9,466667	3,685884E+0
9,473333	3,606625E+0
9,480000	3,530813E+0
9,486667	3,465339E+0
9,493333	3,417094E+0
9,500000	3,334390E+0
9,506667	3,282700E+0
9,513333	3,193103E+0
9,520000	3,127629E+0
9,526667	3,041478E+0
9,533333	2,951882E+0
9,540000	2,869177E+0
9,546667	2,758905E+0
9,553333	2,669308E+0
9,560000	2,572820E+0
9,566667	2,472885E+0
9,573333	2,372951E+0
9,580000	2,317814E+0
9,586667	2,248894E+0
9,593333	2,190312E+0
9,600000	2,135175E+0
9,606667	2,069701E+0
9,613333	2,011119E+0
9,620000	1,969766E+0
9,626667	1,907738E+0
9,633333	1,845710E+0
9,640000	1,773343E+0
9,646667	1,721653E+0
9,653333	1,694085E+0
9,660000	1,652733E+0
9,666667	1,614826E+0
9,673333	1,625165E+0
9,680000	1,628611E+0
9,686667	1,642395E+0
9,693333	1,656179E+0
9,700000	1,680301E+0
9,706667	1,700977E+0
9,713333	1,711315E+0
9,720000	1,721653E+0
9,726667	1,773343E+0
9,733333	1,787127E+0
9,740000	1,804358E+0
9,746667	1,859494E+0
9,753333	1,907738E+0
9,760000	1,952536E+0
9,766667	2,018011E+0
9,773333	2,124837E+0
9,780000	2,221326E+0
9,786667	2,304030E+0
9,793333	2,376397E+0
9,800000	2,455655E+0
9,806667	2,531468E+0
9,813333	2,607280E+0
9,820000	2,679646E+0
9,826667	2,758905E+0
9,833333	2,834717E+0
9,840000	2,903638E+0
9,846667	2,989788E+0
9,853333	3,086277E+0
9,860000	3,172427E+0
9,866667	3,279254E+0
9,873333	3,372296E+0
9,880000	3,455001E+0
9,886667	3,534259E+0
9,893333	3,610071E+0
9,900000	3,661762E+0
9,906667	3,720344E+0
9,913333	3,758250E+0
9,920000	3,799602E+0
9,926667	3,834063E+0
9,933333	3,878861E+0
9,940000	3,923659E+0
9,946667	3,940889E+0
9,953333	3,989134E+0
9,960000	4,033932E+0
9,966667	4,051162E+0
9,973333	4,092514E+0
9,980000	4,089068E+0
9,986667	4,078730E+0
9,993333	4,030486E+0
10,000000	4,020148E+0
10,006667	3,985688E+0
10,013333	3,920213E+0
10,020000	3,909875E+0
10,026667	3,858185E+0
10,033333	3,806495E+0
10,040000	3,751358E+0
10,046667	3,727236E+0
10,053333	3,682438E+0
10,060000	3,637640E+0
10,066667	3,572165E+0
10,073333	3,479123E+0
10,080000	3,403310E+0
10,086667	3,320606E+0
10,093333	3,244793E+0
10,100000	3,131075E+0
10,106667	3,038032E+0
10,113333	2,948436E+0
10,120000	2,872623E+0
10,126667	2,783027E+0
10,133333	2,693430E+0
10,140000	2,624510E+0
10,146667	2,569374E+0
10,153333	2,490115E+0
10,160000	2,417749E+0
10,166667	2,331598E+0
10,173333	2,255786E+0
10,180000	2,155851E+0
10,186667	2,086931E+0
10,193333	2,004227E+0
10,200000	1,921522E+0
10,206667	1,887062E+0
10,213333	1,821588E+0
10,220000	1,780235E+0
10,226667	1,756113E+0
10,233333	1,738883E+0
10,240000	1,707869E+0
10,246667	1,704423E+0
10,253333	1,690639E+0
10,260000	1,669963E+0
10,266667	1,656179E+0
10,273333	1,625165E+0
10,280000	1,635503E+0
10,286667	1,645841E+0
10,293333	1,628611E+0
10,300000	1,669963E+0
10,306667	1,704423E+0
10,313333	1,752667E+0
10,320000	1,797466E+0
10,326667	1,856048E+0
10,333333	1,924968E+0
10,340000	1,997335E+0
10,346667	2,055917E+0
10,353333	2,111053E+0
10,360000	2,176528E+0
10,366667	2,242002E+0
10,373333	2,286800E+0
10,380000	2,355721E+0
10,386667	2,448763E+0
10,393333	2,524575E+0
10,400000	2,621064E+0
10,406667	2,720999E+0
10,413333	2,793365E+0
10,420000	2,910530E+0
10,426667	3,000126E+0
10,433333	3,093169E+0
10,440000	3,186211E+0
10,446667	3,251685E+0
10,453333	3,306822E+0
10,460000	3,382634E+0
10,466667	3,448109E+0
10,473333	3,510137E+0
10,480000	3,565273E+0
10,486667	3,637640E+0
10,493333	3,716898E+0
10,500000	3,765142E+0
10,506667	3,844401E+0
10,513333	3,906429E+0
10,520000	3,937443E+0
10,526667	3,999472E+0
10,533333	3,999472E+0
10,540000	4,020148E+0
10,546667	4,033932E+0
10,553333	4,027040E+0
10,560000	4,013256E+0
10,566667	4,027040E+0
10,573333	4,002918E+0
10,580000	3,985688E+0
10,586667	3,989134E+0
10,593333	3,954673E+0
10,600000	3,937443E+0
10,606667	3,920213E+0
10,613333	3,875415E+0
10,620000	3,840955E+0
10,626667	3,775480E+0
10,633333	3,710006E+0
10,640000	3,623856E+0
10,646667	3,565273E+0
10,653333	3,458447E+0
10,660000	3,403310E+0
10,666667	3,317160E+0
10,673333	3,241347E+0
10,680000	3,162089E+0
10,686667	3,106953E+0
10,693333	3,017356E+0
10,700000	2,948436E+0
10,706667	2,869177E+0
10,713333	2,793365E+0
10,720000	2,693430E+0
10,726667	2,596942E+0
10,733333	2,486669E+0
10,740000	2,400519E+0
10,746667	2,317814E+0
10,753333	2,235110E+0
10,760000	2,159297E+0
10,766667	2,083485E+0
10,773333	2,049025E+0
10,780000	1,980105E+0
10,786667	1,962874E+0
10,793333	1,897400E+0
10,800000	1,869832E+0
10,806667	1,825034E+0
10,813333	1,745775E+0
10,820000	1,721653E+0
10,826667	1,680301E+0
10,833333	1,649287E+0
10,840000	1,614826E+0
10,846667	1,628611E+0
10,853333	1,601042E+0
10,860000	1,628611E+0
10,866667	1,642395E+0
10,873333	1,680301E+0
10,880000	1,700977E+0
10,886667	1,749221E+0
10,893333	1,797466E+0
10,900000	1,818142E+0
10,906667	1,856048E+0
10,913333	1,897400E+0
10,920000	1,918076E+0
10,926667	1,986997E+0
10,933333	2,031795E+0
10,940000	2,100715E+0
10,946667	2,166190E+0
10,953333	2,259232E+0
10,960000	2,355721E+0
10,966667	2,431533E+0
10,973333	2,538360E+0
10,980000	2,614172E+0
10,986667	2,724445E+0
10,993333	2,772689E+0
11,000000	2,872623E+0
11,006667	2,924314E+0
11,013333	3,017356E+0
11,020000	3,072492E+0
11,026667	3,158643E+0
11,033333	3,248239E+0
11,040000	3,317160E+0
11,046667	3,406756E+0
11,053333	3,510137E+0
11,060000	3,589395E+0
11,066667	3,654870E+0
11,073333	3,737574E+0
11,080000	3,785818E+0
11,086667	3,840955E+0
11,093333	3,861631E+0
11,100000	3,892645E+0
11,106667	3,906429E+0
11,113333	3,951227E+0
11,120000	3,985688E+0
11,126667	4,002918E+0
11,133333	4,013256E+0
11,140000	4,023594E+0
11,146667	4,051162E+0
11,153333	4,068392E+0
11,160000	4,040824E+0
11,166667	4,030486E+0
11,173333	4,020148E+0
11,180000	3,985688E+0
11,186667	3,937443E+0
11,193333	3,861631E+0
11,200000	3,813387E+0
11,206667	3,768588E+0
11,213333	3,692776E+0
11,220000	3,637640E+0
11,226667	3,596287E+0
11,233333	3,527367E+0
11,240000	3,479123E+0
11,246667	3,410202E+0
11,253333	3,337836E+0
11,260000	3,258578E+0
11,266667	3,189657E+0
11,273333	3,069046E+0
11,280000	2,962220E+0
11,286667	2,882961E+0
11,293333	2,752013E+0
11,300000	2,689984E+0
11,306667	2,603834E+0
11,313333	2,531468E+0
11,320000	2,465993E+0
11,326667	2,383289E+0
11,333333	2,331598E+0
11,340000	2,255786E+0
11,346667	2,179974E+0
11,353333	2,111053E+0
11,360000	2,049025E+0
11,366667	1,976658E+0
11,373333	1,890508E+0
11,380000	1,842264E+0
11,386667	1,780235E+0
11,393333	1,728545E+0
11,400000	1,711315E+0
11,406667	1,700977E+0
11,413333	1,683747E+0
11,420000	1,659625E+0
11,426667	1,683747E+0
11,433333	1,683747E+0
11,440000	1,652733E+0
11,446667	1,669963E+0
11,453333	1,669963E+0
11,460000	1,687193E+0
11,466667	1,676855E+0
11,473333	1,725099E+0
11,480000	1,725099E+0
11,486667	1,800912E+0
11,493333	1,821588E+0
11,500000	1,911184E+0
11,506667	1,962874E+0
11,513333	2,045579E+0
11,520000	2,124837E+0
11,526667	2,210988E+0
11,533333	2,255786E+0
11,540000	2,331598E+0
11,546667	2,407411E+0
11,553333	2,472885E+0
11,560000	2,534914E+0
11,566667	2,617618E+0
11,573333	2,693430E+0
11,580000	2,772689E+0
11,586667	2,889853E+0
11,593333	2,934652E+0
11,600000	3,069046E+0
11,606667	3,162089E+0
11,613333	3,251685E+0
11,620000	3,351620E+0
11,626667	3,413648E+0
11,633333	3,479123E+0
11,640000	3,548043E+0
11,646667	3,585949E+0
11,653333	3,651424E+0
11,660000	3,703114E+0
11,666667	3,751358E+0
11,673333	3,799602E+0
11,680000	3,868523E+0
11,686667	3,916767E+0
11,693333	3,958119E+0
11,700000	3,999472E+0
11,706667	4,040824E+0
11,713333	4,058054E+0
11,720000	4,071838E+0
11,726667	4,051162E+0
11,733333	4,044270E+0
11,740000	4,013256E+0
11,746667	4,009810E+0
11,753333	3,965011E+0
11,760000	3,916767E+0
11,766667	3,906429E+0
11,773333	3,885753E+0
11,780000	3,854739E+0
11,786667	3,816833E+0
11,793333	3,772034E+0
11,800000	3,720344E+0
11,806667	3,668654E+0
11,813333	3,582503E+0
11,820000	3,520475E+0
11,826667	3,420540E+0
11,833333	3,327498E+0
11,840000	3,237901E+0
11,846667	3,144859E+0
11,853333	3,079385E+0
11,860000	2,989788E+0
11,866667	2,910530E+0
11,873333	2,848501E+0
11,880000	2,755459E+0
11,886667	2,717553E+0
11,893333	2,617618E+0
11,900000	2,531468E+0
11,906667	2,441871E+0
11,913333	2,352275E+0
11,920000	2,269570E+0
11,926667	2,176528E+0
11,933333	2,093823E+0
11,940000	2,028349E+0
11,946667	1,952536E+0
11,953333	1,918076E+0
11,960000	1,873278E+0
11,966667	1,849156E+0
11,973333	1,814696E+0
11,980000	1,776789E+0
11,986667	1,742329E+0
11,993333	1,714761E+0
12,000000	1,700977E+0
12,006667	1,656179E+0
12,013333	1,632057E+0
12,020000	1,621719E+0
12,026667	1,607934E+0
12,033333	1,632057E+0
12,040000	1,645841E+0
12,046667	1,690639E+0
12,053333	1,725099E+0
12,060000	1,769897E+0
12,066667	1,804358E+0
12,073333	1,869832E+0
12,080000	1,921522E+0
12,086667	1,955982E+0
12,093333	2,024903E+0
12,100000	2,052471E+0
12,106667	2,107607E+0
12,113333	2,186866E+0
12,120000	2,238556E+0
12,126667	2,324706E+0
12,133333	2,397073E+0
12,140000	2,500453E+0
12,146667	2,603834E+0
12,153333	2,717553E+0
12,160000	2,793365E+0
12,166667	2,862285E+0
12,173333	2,951882E+0
12,180000	3,034586E+0
12,186667	3,120737E+0
12,193333	3,168981E+0
12,200000	3,241347E+0
12,206667	3,317160E+0
12,213333	3,406756E+0
12,220000	3,479123E+0
12,226667	3,558381E+0
12,233333	3,637640E+0
12,240000	3,720344E+0
12,246667	3,775480E+0
12,253333	3,830617E+0
12,260000	3,871969E+0
12,266667	3,927105E+0
12,273333	3,933997E+0
12,280000	3,961565E+0
12,286667	3,971903E+0
12,293333	3,982241E+0
12,300000	3,996026E+0
12,306667	4,013256E+0
12,313333	3,996026E+0
12,320000	4,016702E+0
12,326667	4,030486E+0
12,333333	4,006364E+0
12,340000	4,002918E+0
12,346667	3,978795E+0
12,353333	3,930551E+0
12,360000	3,892645E+0
12,366667	3,847847E+0
12,373333	3,782372E+0
12,380000	3,710006E+0
12,386667	3,658316E+0
12,393333	3,558381E+0
12,400000	3,510137E+0
12,406667	3,427432E+0
12,413333	3,361958E+0
12,420000	3,310268E+0
12,426667	3,251685E+0
12,433333	3,165535E+0
12,440000	3,082831E+0
12,446667	3,007018E+0
12,453333	2,903638E+0
12,460000	2,807149E+0
12,466667	2,714107E+0
12,473333	2,614172E+0
12,480000	2,517683E+0
12,486667	2,445317E+0
12,493333	2,369505E+0
12,500000	2,286800E+0
12,506667	2,228218E+0
12,513333	2,173082E+0
12,520000	2,117945E+0
12,526667	2,080039E+0
12,533333	2,011119E+0
12,540000	1,942198E+0
12,546667	1,883616E+0
12,553333	1,821588E+0
12,560000	1,766451E+0
12,566667	1,725099E+0
12,573333	1,683747E+0
12,580000	1,652733E+0
12,586667	1,642395E+0
12,593333	1,645841E+0
12,600000	1,652733E+0
12,606667	1,659625E+0
12,613333	1,683747E+0
12,620000	1,704423E+0
12,626667	1,714761E+0
12,633333	1,742329E+0
12,640000	1,738883E+0
12,646667	1,773343E+0
12,653333	1,790573E+0
12,660000	1,821588E+0
12,666667	1,880170E+0
12,673333	1,935306E+0
12,680000	2,004227E+0
12,686667	2,069701E+0
12,693333	2,179974E+0
12,700000	2,262678E+0
12,706667	2,348829E+0
12,713333	2,428087E+0
12,720000	2,497007E+0
12,726667	2,565928E+0
12,733333	2,648632E+0
12,740000	2,714107E+0
12,746667	2,779581E+0
12,753333	2,865731E+0
12,760000	2,941544E+0
12,766667	3,044924E+0
12,773333	3,127629E+0
12,780000	3,234455E+0
12,786667	3,341282E+0
12,793333	3,420540E+0
12,800000	3,492907E+0
12,806667	3,582503E+0
12,813333	3,627302E+0
12,820000	3,678992E+0
12,826667	3,734128E+0
12,833333	3,765142E+0
12,840000	3,813387E+0
12,846667	3,854739E+0
12,853333	3,892645E+0
12,860000	3,940889E+0
12,866667	3,975349E+0
12,873333	3,999472E+0
12,880000	4,033932E+0
12,886667	4,058054E+0
12,893333	4,061500E+0
12,900000	4,061500E+0
12,906667	4,061500E+0
12,913333	4,023594E+0
12,920000	3,982241E+0
12,926667	3,954673E+0
12,933333	3,913321E+0
12,940000	3,865077E+0
12,946667	3,830617E+0
12,953333	3,792710E+0
12,960000	3,741020E+0
12,966667	3,699668E+0
12,973333	3,658316E+0
12,980000	3,596287E+0
12,986667	3,551489E+0
12,993333	3,444663E+0
13,000000	3,351620E+0
13,006667	3,244793E+0
13,013333	3,175873E+0
13,020000	3,093169E+0
13,026667	2,993234E+0
13,033333	2,889853E+0
13,040000	2,814041E+0
13,046667	2,741675E+0
13,053333	2,655524E+0
13,060000	2,579712E+0
13,066667	2,528022E+0
13,073333	2,452209E+0
13,080000	2,386735E+0
13,086667	2,297138E+0
13,093333	2,207542E+0
13,100000	2,131729E+0
13,106667	2,042133E+0
13,113333	1,976658E+0
13,120000	1,907738E+0
13,126667	1,866386E+0
13,133333	1,825034E+0
13,140000	1,776789E+0
13,146667	1,756113E+0
13,153333	1,735437E+0
13,160000	1,718207E+0
13,166667	1,718207E+0
13,173333	1,687193E+0
13,180000	1,659625E+0
13,186667	1,649287E+0
13,193333	1,642395E+0
13,200000	1,649287E+0
13,206667	1,669963E+0
13,213333	1,680301E+0
13,220000	1,690639E+0
13,226667	1,745775E+0
13,233333	1,794019E+0
13,240000	1,852602E+0
13,246667	1,921522E+0
13,253333	1,976658E+0
13,260000	2,035241E+0
13,266667	2,097269E+0
13,273333	2,138621E+0
13,280000	2,186866E+0
13,286667	2,252340E+0
13,293333	2,307476E+0
13,300000	2,403965E+0
13,306667	2,497007E+0
13,313333	2,583158E+0
13,320000	2,672754E+0
13,326667	2,765797E+0
13,333333	2,848501E+0
13,340000	2,941544E+0
13,346667	3,044924E+0
13,353333	3,134521E+0
13,360000	3,193103E+0
13,366667	3,279254E+0
13,373333	3,351620E+0
13,380000	3,413648E+0
13,386667	3,472231E+0
13,393333	3,537705E+0
13,400000	3,606625E+0
13,406667	3,658316E+0
13,413333	3,741020E+0
13,420000	3,799602E+0
13,426667	3,871969E+0
13,433333	3,920213E+0
13,440000	3,965011E+0
13,446667	4,002918E+0
13,453333	4,002918E+0
13,460000	4,023594E+0
13,466667	4,030486E+0
13,473333	4,016702E+0
