t,V_R
-0.0009280000000000002,1.6
-0.0009260000000000002,1.6
-0.0009240000000000001,1.6
-0.0009220000000000001,1.6
-0.00092,1.6
-0.0009180000000000002,1.6
-0.0009160000000000001,1.6
-0.0009140000000000001,1.6
-0.000912,1.2000000000000002
-0.0009100000000000002,1.2000000000000002
-0.0009080000000000002,1.6
-0.0009060000000000001,1.2000000000000002
-0.0009040000000000001,1.2000000000000002
-0.000902,1.2000000000000002
-0.0009000000000000002,1.2000000000000002
-0.0008980000000000001,1.2000000000000002
-0.0008960000000000001,1.2000000000000002
-0.000894,1.2000000000000002
-0.0008920000000000002,1.2000000000000002
-0.0008900000000000002,1.2000000000000002
-0.0008880000000000001,1.2000000000000002
-0.0008860000000000001,1.2000000000000002
-0.000884,1.2000000000000002
-0.0008820000000000002,1.2000000000000002
-0.0008800000000000001,1.2000000000000002
-0.0008780000000000001,1.2000000000000002
-0.000876,1.2000000000000002
-0.0008740000000000002,1.2000000000000002
-0.0008720000000000002,1.2000000000000002
-0.0008700000000000001,1.2000000000000002
-0.0008680000000000001,1.2000000000000002
-0.0008660000000000002,1.2000000000000002
-0.0008640000000000002,1.2000000000000002
-0.0008620000000000001,1.2000000000000002
-0.0008600000000000001,1.2000000000000002
-0.000858,1.2000000000000002
-0.0008560000000000002,1.2000000000000002
-0.0008540000000000002,1.2000000000000002
-0.0008520000000000001,1.2000000000000002
-0.0008500000000000001,1.2000000000000002
-0.0008480000000000002,1.2000000000000002
-0.0008460000000000002,1.2000000000000002
-0.0008440000000000001,1.2000000000000002
-0.0008420000000000001,1.2000000000000002
-0.00084,1.2000000000000002
-0.0008380000000000002,1.2000000000000002
-0.0008360000000000002,1.2000000000000002
-0.0008340000000000001,1.2000000000000002
-0.0008320000000000001,1.2000000000000002
-0.0008300000000000002,1.2000000000000002
-0.0008280000000000002,1.2000000000000002
-0.0008260000000000001,1.2000000000000002
-0.0008240000000000001,1.2000000000000002
-0.000822,1.2000000000000002
-0.0008200000000000002,1.2000000000000002
-0.0008180000000000002,1.2000000000000002
-0.0008160000000000001,1.2000000000000002
-0.000814,1.2000000000000002
-0.0008120000000000002,1.2000000000000002
-0.0008100000000000002,1.2000000000000002
-0.0008080000000000001,1.2000000000000002
-0.0008060000000000001,0.8
-0.000804,1.2000000000000002
-0.0008020000000000002,1.2000000000000002
-0.0008000000000000001,0.8
-0.0007980000000000001,0.8
-0.000796,0.8
-0.0007940000000000002,1.2000000000000002
-0.0007920000000000002,0.8
-0.0007900000000000001,0.8
-0.0007880000000000001,0.8
-0.000786,0.8
-0.0007840000000000002,0.8
-0.0007820000000000001,0.8
-0.0007800000000000001,0.8
-0.000778,0.8
-0.0007760000000000002,0.8
-0.0007740000000000002,0.8
-0.0007720000000000001,0.8
-0.0007700000000000001,0.8
-0.0007680000000000002,0.8
-0.0007660000000000002,0.8
-0.0007640000000000001,0.8
-0.0007620000000000001,0.8
-0.00076,0.8
-0.0007580000000000002,0.8
-0.0007560000000000002,0.8
-0.0007540000000000001,0.8
-0.0007520000000000001,0.8
-0.0007500000000000002,0.8
-0.0007480000000000002,0.8
-0.0007460000000000001,0.8
-0.0007440000000000001,0.8
-0.000742,0.8
-0.0007400000000000002,0.8
-0.0007380000000000002,0.8
-0.0007360000000000001,0.8
-0.0007340000000000001,0.8
-0.0007320000000000002,0.8
-0.0007300000000000002,0.8
-0.0007280000000000001,0.8
-0.0007260000000000001,0.8
-0.000724,0.8
-0.0007220000000000002,0.8
-0.0007200000000000002,0.8
-0.0007180000000000001,0.8
-0.0007160000000000001,0.8
-0.0007140000000000002,0.8
-0.0007120000000000002,0.8
-0.0007100000000000001,0.8
-0.0007080000000000001,0.8
-0.000706,0.8
-0.0007040000000000002,0.8
-0.0007020000000000001,0.8
-0.0007000000000000001,0.8
-0.000698,0.8
-0.0006960000000000002,-22.400000000000002
-0.0006940000000000002,-28.400000000000002
-0.0006920000000000001,-28.0
-0.0006900000000000001,-28.0
-0.000688,-27.6
-0.0006860000000000002,-27.6
-0.0006840000000000001,-27.200000000000003
-0.0006820000000000001,-27.200000000000003
-0.00068,-26.8
-0.0006780000000000002,-26.8
-0.0006760000000000002,-26.400000000000002
-0.0006740000000000001,-26.400000000000002
-0.0006720000000000001,-26.0
-0.0006700000000000002,-26.0
-0.0006680000000000002,-25.6
-0.0006660000000000001,-25.200000000000003
-0.0006640000000000001,-25.200000000000003
-0.000662,-24.8
-0.0006600000000000002,-24.8
-0.0006580000000000002,-24.400000000000002
-0.0006560000000000001,-24.400000000000002
-0.0006540000000000001,-24.0
-0.0006520000000000002,-24.0
-0.0006500000000000002,-23.6
-0.0006480000000000001,-23.6
-0.0006460000000000001,-23.200000000000003
-0.000644,-23.200000000000003
-0.0006420000000000002,-22.8
-0.0006400000000000002,-22.8
-0.0006380000000000001,-22.8
-0.0006360000000000001,-22.400000000000002
-0.0006340000000000002,-22.400000000000002
-0.0006320000000000002,-22.0
-0.0006300000000000001,-22.0
-0.0006280000000000001,-21.6
-0.000626,-21.6
-0.0006240000000000002,-21.6
-0.0006220000000000002,-21.200000000000003
-0.0006200000000000001,-21.200000000000003
-0.0006180000000000001,-20.8
-0.0006160000000000002,-20.8
-0.0006140000000000002,-20.400000000000002
-0.0006120000000000001,-20.400000000000002
-0.0006100000000000001,-20.400000000000002
-0.000608,-20.0
-0.0006060000000000002,-20.0
-0.0006040000000000002,-19.6
-0.0006020000000000001,-19.6
-0.0006000000000000001,-19.6
-0.0005980000000000002,-19.200000000000003
-0.0005960000000000002,-19.200000000000003
-0.0005940000000000001,-18.8
-0.0005920000000000001,-18.8
-0.0005900000000000002,-18.8
-0.0005880000000000002,-18.400000000000002
-0.0005860000000000001,-18.400000000000002
-0.0005840000000000001,-18.0
-0.000582,-18.0
-0.0005800000000000002,-18.0
-0.0005780000000000002,-17.6
-0.0005760000000000001,-17.6
-0.0005740000000000001,-17.6
-0.0005720000000000002,-17.6
-0.0005700000000000002,-17.2
-0.0005680000000000001,-17.2
-0.0005660000000000001,-17.2
-0.000564,-16.8
-0.0005620000000000002,-16.8
-0.0005600000000000002,-16.8
-0.0005580000000000001,-16.400000000000002
-0.0005560000000000001,-16.400000000000002
