,t,V1,V2,V3
173,857.3059134483337,-1.1244e-05,-0.000320678,1.1880278
174,858.7821700572968,-1.092e-05,-0.000320794,1.1880727
175,860.2516188621521,-1.0249e-05,-0.000320636,1.1881061
176,861.722781419754,-1.072e-05,-0.000320563,1.1881488
177,863.1899857521057,-1.0249e-05,-0.000320479,1.1881874
178,864.6586894989014,-1.0008e-05,-0.000320584,1.1882354
179,866.1369955539703,-1.0228e-05,-0.000320427,1.1882834
180,867.6070566177368,-9.976e-06,-0.000320165,1.1883261
181,869.0783879756927,-1.0134e-05,-0.000320406,1.1883699
182,870.5481114387512,-9.872e-06,-0.000320155,1.1884179
183,872.0222499370575,-9.693e-06,-0.000320165,1.1884586
184,873.4870517253876,-9.211e-06,-0.000320291,1.1885014
185,874.9583530426025,-9.285e-06,-0.000320186,1.1885431
186,876.4339692592621,-9.18e-06,-0.000320113,1.1885786
187,877.9031982421875,-8.53e-06,-0.000319956,1.188613
188,879.3709461688995,-8.97e-06,-0.000319527,1.1886463
189,880.8501479625702,-8.551e-06,-0.000319904,1.1886839
190,882.3149929046631,-8.425e-06,-0.000319778,1.1887131
191,883.7905099391937,-7.996e-06,-0.000319883,1.1887506
192,885.2580683231354,-7.985e-06,-0.000319726,1.1887872
193,886.7309129238129,-8.279e-06,-0.000319914,1.1888237
194,888.2025318145752,-7.671e-06,-0.000319411,1.1888539
195,889.6775209903717,-7.44e-06,-0.000319747,1.188881
196,891.1457335948944,-7.304e-06,-0.000319558,1.1889196
197,892.6195051670074,-7.147e-06,-0.000319516,1.1889603
198,894.0820691585541,-6.717e-06,-0.000319558,1.1889989
199,895.5601189136505,-6.822e-06,-0.000319527,1.1890333
200,897.0299642086029,-7.042e-06,-0.000319432,1.1890677
201,898.5011904239655,-6.309e-06,-0.000319234,1.1891032
202,899.9732339382172,-6.089e-06,-0.000318951,1.1891428
203,901.4388830661774,-5.627e-06,-0.000318741,1.1891887
