Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,0.005
Label,,
TIME,CH1,CH2
2.0483e-03,10,0.0004
2.0485e-03,10,0.0006
2.0486e-03,10.2,0.0004
2.0488e-03,10,0.0002
2.0490e-03,10,0.0004
2.0491e-03,10,0.0002
2.0493e-03,10,0.0006
2.0494e-03,10.2,0.0006
2.0496e-03,10,0.0004
2.0498e-03,10,0.0002
2.0499e-03,10,0.0008
2.0501e-03,10.2,0.0008
2.0502e-03,10,0.0008
2.0504e-03,10,0.0006
2.0506e-03,10.2,0.0006
2.0507e-03,10,0.0004
2.0509e-03,10,0.0004
2.0510e-03,10,0.0004
2.0512e-03,10,0.0002
2.0514e-03,10,0.0006
2.0515e-03,10,0.0008
2.0517e-03,10,0.0002
2.0518e-03,10,0.0006
2.0520e-03,10,0.0004
2.0522e-03,10.2,0.0006
2.0523e-03,10,0.0006
2.0525e-03,10,0.0008
2.0526e-03,10,0.0006
2.0528e-03,10.2,0.0004
2.0530e-03,10,0.0006
2.0531e-03,10,0.0004
2.0533e-03,10,0.0002
2.0534e-03,10,0.0004
2.0536e-03,10.2,0.0004
2.0538e-03,10.2,0.0006
2.0539e-03,10,0.0004
2.0541e-03,10.2,0.0004
2.0542e-03,10.2,0.0004
2.0544e-03,10,0.0004
2.0546e-03,10.2,0.0006
2.0547e-03,10.2,0.0004
2.0549e-03,10,0.0006
2.0550e-03,10,0.0004
2.0552e-03,10.2,0.0004
2.0554e-03,10,0.0006
2.0555e-03,10,0.0004
2.0557e-03,10,0.0004
2.0558e-03,10.2,0.0006
2.0560e-03,10.2,0.0004
2.0562e-03,10,0.0004
2.0563e-03,10,0.0004
2.0565e-03,10,0.0002
2.0566e-03,10,0.0004
2.0568e-03,10.2,0.0004
2.0570e-03,10,0.0004
2.0571e-03,10,0.0006
2.0573e-03,10,0.0004
2.0574e-03,10,0.0002
2.0576e-03,10,0.0004
2.0578e-03,10,0.0004
2.0579e-03,10.2,0.0004
2.0581e-03,10,0.0004
2.0582e-03,10.2,0.0004
2.0584e-03,10,0.0004
2.0586e-03,10,0.0004
2.0587e-03,10.2,0.0004
2.0589e-03,10,0.0004
2.0590e-03,10,0.0006
2.0592e-03,10.2,0.0004
2.0594e-03,10,0.0006
2.0595e-03,10.2,0.0006
2.0597e-03,10.2,0.0004
2.0598e-03,10.2,0.0004
2.0600e-03,10.2,0.0004
2.0602e-03,10,0.0004
2.0603e-03,10.2,0.0002
2.0605e-03,10,0.0004
2.0606e-03,10.2,0.0004
2.0608e-03,10,0.0004
2.0610e-03,10,0.0004
2.0611e-03,10,0.0002
2.0613e-03,10.2,0.0006
2.0614e-03,10,0.0006
2.0616e-03,10,0.0004
2.0618e-03,10.2,0.0002
2.0619e-03,10,0.0004
2.0621e-03,10,0.0004
2.0622e-03,10.2,0.0002
2.0624e-03,10,0.0004
2.0626e-03,10.2,0.0002
2.0627e-03,10.2,0.0002
2.0629e-03,10.2,0.0004
2.0630e-03,10,0.0002
2.0632e-03,10,0
2.0634e-03,10,0.0004
2.0635e-03,10,0.0004
2.0637e-03,10,0.0006
2.0638e-03,10.2,0.0004
2.0640e-03,10,0.0004
2.0642e-03,10,0.0002
2.0643e-03,10,0.0004
2.0645e-03,10.2,0.0004
2.0646e-03,10.2,0.0006
2.0648e-03,10,0.0004
2.0650e-03,10,0.0004
2.0651e-03,10,0.0004
2.0653e-03,10.2,0.0004
2.0654e-03,10,0.0002
2.0656e-03,10.2,0.0004
2.0658e-03,10,0.0006
2.0659e-03,10,0.0006
2.0661e-03,10,0.0002
2.0662e-03,10,0.0004
2.0664e-03,10,0.0004
2.0666e-03,10,0.0006
2.0667e-03,10,0.0002
2.0669e-03,10.2,0.0002
2.0670e-03,10,0.0002
2.0672e-03,10.2,0.0004
2.0674e-03,10,0.0004
2.0675e-03,10,0.0004
2.0677e-03,10,0.0004
2.0678e-03,10,0.0002
2.0680e-03,10,0.0006
2.0682e-03,10.2,0.0006
2.0683e-03,10,0.0006
2.0685e-03,10,0.0006
2.0686e-03,10,0.0002
2.0688e-03,10.2,0.0002
2.0690e-03,10.2,0.0004
2.0691e-03,10.2,0.0004
2.0693e-03,10,0.0006
2.0694e-03,10,0.0004
2.0696e-03,10,0.0004
2.0698e-03,10.2,0.0004
2.0699e-03,10.2,0.0002
2.0701e-03,10.2,0.0004
2.0702e-03,10.2,0.0004
2.0704e-03,10,0.0004
2.0706e-03,10,0.0006
2.0707e-03,10,0.0004
2.0709e-03,10,0.0004
2.0710e-03,10,0.0004
2.0712e-03,10.2,0.0002
2.0714e-03,10.2,0.0004
2.0715e-03,10,0.0006
2.0717e-03,10,0.0006
2.0718e-03,10.2,0.0008
2.0720e-03,10,0.0004
2.0722e-03,10,0.0004
2.0723e-03,10,0.0004
2.0725e-03,10.2,0.0004
2.0726e-03,10,0.0006
2.0728e-03,10,0.0006
2.0730e-03,10,0.0006
2.0731e-03,10,0.0004
2.0733e-03,10,0.0004
2.0734e-03,10,0.0002
2.0736e-03,10,0.0004
2.0738e-03,10,0.0006
2.0739e-03,10.2,0.0006
2.0741e-03,10.2,0.0006
2.0742e-03,10,0.0006
2.0744e-03,10,0.0006
2.0746e-03,10,0.0006
2.0747e-03,10,0.0006
2.0749e-03,10,0.0008
2.0750e-03,10,0.0006
2.0752e-03,10,0.0004
2.0754e-03,10.2,0.0006
2.0755e-03,10,0.0004
2.0757e-03,10,0.0004
2.0758e-03,10,0.0008
2.0760e-03,10,0.0006
2.0762e-03,10,0.0006
2.0763e-03,10,0.0006
2.0765e-03,10,0.0006
2.0766e-03,10.2,0.0004
2.0768e-03,10.2,0.0002
2.0770e-03,10,0.0006
2.0771e-03,10,0.0006
2.0773e-03,10,0.0008
2.0774e-03,10,0.0006
2.0776e-03,10,0.0004
2.0778e-03,10.2,0.0002
2.0779e-03,10,0.0006
2.0781e-03,10,0.0006
2.0782e-03,10,0.0006
2.0784e-03,10,0.0006
2.0786e-03,10,0.0004
2.0787e-03,10.2,0.0004
2.0789e-03,10,0.0004
2.0790e-03,10.2,0.0004
2.0792e-03,10.2,0.0004
2.0794e-03,10,0.0006
2.0795e-03,10,0.001
2.0797e-03,10,0.0006
2.0798e-03,10,0.0006
2.0800e-03,10.2,0.0002
2.0802e-03,10.2,0.0004
2.0803e-03,10.2,0.0004
2.0805e-03,10,0.001
2.0806e-03,10,0.0004
2.0808e-03,10,0.0004
2.0810e-03,10,0.0004
2.0811e-03,10.2,0.0006
2.0813e-03,10,0.0004
2.0814e-03,10.2,0.0006
2.0816e-03,10.2,0.0006
2.0818e-03,10,0.0006
2.0819e-03,10,0.0006
2.0821e-03,10.2,0.0004
2.0822e-03,10,0.0002
2.0824e-03,10.2,0.0004
2.0826e-03,10,0.0002
2.0827e-03,10.2,0.0006
2.0829e-03,10.2,0.0002
2.0830e-03,10,0.0006
2.0832e-03,10,0.0006
2.0834e-03,10,0.0002
2.0835e-03,10,0.0004
2.0837e-03,10.2,0.0004
2.0838e-03,10.2,0.0004
2.0840e-03,10,0.0006
2.0842e-03,10,0.0006
2.0843e-03,10,0.0004
2.0845e-03,10,0.0006
2.0846e-03,10,0.0002
2.0848e-03,10,0.0002
2.0850e-03,10.2,0.0004
2.0851e-03,10,0.0004
2.0853e-03,10.2,0.0004
2.0854e-03,10.2,0.0004
2.0856e-03,10,0.0004
2.0858e-03,10.2,0.0004
2.0859e-03,10.2,0.0002
2.0861e-03,10,0.0004
2.0862e-03,10,0.0006
2.0864e-03,10,0.0004
2.0866e-03,10.2,0.0002
2.0867e-03,10.2,0.0002
2.0869e-03,10.2,0
2.0870e-03,10,0.0004
2.0872e-03,10.2,0.0004
2.0874e-03,10.2,0.0002
2.0875e-03,10.2,0.0004
2.0877e-03,10.2,0.0004
2.0878e-03,10.2,0.0004
2.0880e-03,10.2,0.0002
2.0882e-03,10.2,0.0004
2.0883e-03,10,0.0006
2.0885e-03,10,0.0002
2.0886e-03,10,0.0006
2.0888e-03,10,0.0004
2.0890e-03,10,0.0004
2.0891e-03,10.2,0.0004
2.0893e-03,10.2,0.0006
2.0894e-03,10.2,0.0002
2.0896e-03,10,0.0006
2.0898e-03,10,0.0006
2.0899e-03,10.2,0.0004
2.0901e-03,10,0.0002
2.0902e-03,10,0.0002
2.0904e-03,10.2,0.0002
2.0906e-03,10,0.0006
2.0907e-03,10,0.0004
2.0909e-03,10.2,0.0006
2.0910e-03,10,0.0002
2.0912e-03,10.2,0.0004
2.0914e-03,10.2,0.0004
2.0915e-03,10,0.0002
2.0917e-03,10,0.0002
2.0918e-03,10.2,0.0004
2.0920e-03,10.2,0.0002
2.0922e-03,10.2,0.0004
2.0923e-03,10.2,0.0004
2.0925e-03,10,0.0002
2.0926e-03,10,0.0002
2.0928e-03,10,0.0004
2.0930e-03,10.2,0.0004
2.0931e-03,10,0.0004
2.0933e-03,10.2,0.0004
2.0934e-03,10,0.0004
2.0936e-03,10,0.0002
2.0938e-03,10,0.0004
2.0939e-03,10,0.0004
2.0941e-03,10,0.0002
2.0942e-03,10,0.0004
2.0944e-03,10.2,0.0004
2.0946e-03,10.2,0.0004
2.0947e-03,10,0.0002
2.0949e-03,10,0.0006
2.0950e-03,10,0.0006
2.0952e-03,10.2,0.0006
2.0954e-03,10,0.0004
2.0955e-03,10.2,0.0006
2.0957e-03,10.2,0.0004
2.0958e-03,10,0.0004
2.0960e-03,10,0.0002
2.0962e-03,10,0.0006
2.0963e-03,10,0.0006
2.0965e-03,10,0.0006
2.0966e-03,10,0.0006
2.0968e-03,10.2,0.0004
2.0970e-03,10.2,0.0004
2.0971e-03,10.2,0.0004
2.0973e-03,10.2,0.0004
2.0974e-03,10.2,0.0006
2.0976e-03,10,0.0006
2.0978e-03,10,0.0006
2.0979e-03,10,0.0006
2.0981e-03,10,0.0004
2.0982e-03,10,0.0004
2.0984e-03,10,0.0006
2.0986e-03,10.2,0.0002
2.0987e-03,10.2,0.0006
2.0989e-03,10,0.0004
2.0990e-03,10,0.0002
2.0992e-03,10.2,0.0004
2.0994e-03,10.2,0.0002
2.0995e-03,10.2,0.0006
2.0997e-03,10.2,0.0006
2.0998e-03,10,0.0004
2.1000e-03,10,0.0006
2.1002e-03,10.2,0.0004
2.1003e-03,10.2,0.0004
2.1005e-03,10,0.0006
2.1006e-03,10.2,0.0006
2.1008e-03,10,0.0006
2.1010e-03,10.2,0.0006
2.1011e-03,10,0.0006
2.1013e-03,10.2,0.0006
2.1014e-03,10,0.0002
2.1016e-03,10,0.0004
2.1018e-03,10.2,0.0008
2.1019e-03,10.2,0.0006
2.1021e-03,10,0.0006
2.1022e-03,10.2,0.0004
2.1024e-03,10,0.0004
2.1026e-03,10.2,0.0004
2.1027e-03,10,0.0004
2.1029e-03,10.2,0.0004
2.1030e-03,10,0.0006
2.1032e-03,10.2,0.0006
2.1034e-03,10,0.0006
2.1035e-03,10,0.0006
2.1037e-03,10.2,0.0004
2.1038e-03,10.2,0.0004
2.1040e-03,10.2,0.0004
2.1042e-03,10.2,0.0006
2.1043e-03,10,0.0004
2.1045e-03,10,0.0002
2.1046e-03,10,0.0004
2.1048e-03,10,0.0004
2.1050e-03,10,0.0006
2.1051e-03,10.2,0.0008
2.1053e-03,10,0.0008
2.1054e-03,10.2,0.0006
2.1056e-03,10,0.0004
2.1058e-03,10,0.0006
2.1059e-03,10.2,0.0004
2.1061e-03,10,0.0004
2.1062e-03,10,0.0006
2.1064e-03,10,0.0006
2.1066e-03,10.2,0.0002
2.1067e-03,10,0.0004
2.1069e-03,10.2,0.0002
2.1070e-03,10,0.0004
2.1072e-03,10.2,0.0004
2.1074e-03,10.2,0.0006
2.1075e-03,10.2,0.0004
2.1077e-03,10.2,0.0004
2.1078e-03,10.2,0.0008
2.1080e-03,10.2,0.0004
2.1082e-03,10.2,0
2.1083e-03,10.2,0.0004
2.1085e-03,10,0.0004
2.1086e-03,10.2,0.0004
2.1088e-03,10,0.0006
2.1090e-03,10.2,0.0002
2.1091e-03,10,0.0004
2.1093e-03,10.2,0.0002
2.1094e-03,10,0.0002
2.1096e-03,10.2,0.0004
2.1098e-03,10.2,0.0002
2.1099e-03,10.2,0.0004
2.1101e-03,10,0.0002
2.1102e-03,10,0.0002
2.1104e-03,10.2,0.0002
2.1106e-03,10.2,0.0002
2.1107e-03,10,0.0002
2.1109e-03,10,0.0006
2.1110e-03,10.2,0.0002
2.1112e-03,10,0.0002
2.1114e-03,10.2,0
2.1115e-03,10,0.0004
2.1117e-03,10,0.0002
2.1118e-03,10,0.0004
2.1120e-03,10,0.0002
2.1122e-03,10,0.0004
2.1123e-03,10,0.0004
2.1125e-03,10,0.0004
2.1126e-03,10,0.0006
2.1128e-03,10.2,0
2.1130e-03,10,0
2.1131e-03,10.2,0.0004
2.1133e-03,10,0.0004
2.1134e-03,10,0.0002
2.1136e-03,10,0.0004
2.1138e-03,10,0.0002
2.1139e-03,10,0.0002
2.1141e-03,10,0.0002
2.1142e-03,10.2,0.0004
2.1144e-03,10.2,0.0006
2.1146e-03,10.2,0.0004
2.1147e-03,10,0.0006
2.1149e-03,10.2,0
2.1150e-03,10.2,0
2.1152e-03,10,0.0002
2.1154e-03,10,0.0002
2.1155e-03,10.2,0.0004
2.1157e-03,10,0
2.1158e-03,10.2,0.0002
2.1160e-03,10,0.0002
2.1162e-03,10.2,0.0004
2.1163e-03,10.2,0
2.1165e-03,10,0.0002
2.1166e-03,10,0.0002
2.1168e-03,10.2,0.0006
2.1170e-03,10.2,0.0002
2.1171e-03,10,0.0004
2.1173e-03,10,0.0004
2.1174e-03,10,0.0002
2.1176e-03,10.2,0.0006
2.1178e-03,10.2,0.0004
2.1179e-03,10,0.0006
2.1181e-03,10.2,0.0004
2.1182e-03,10,0.0004
2.1184e-03,10,0.0002
2.1186e-03,10,0.0002
2.1187e-03,10,0.0002
2.1189e-03,10,0.0004
2.1190e-03,10,0.0006
2.1192e-03,10.2,0.0006
2.1194e-03,10.2,0.0006
2.1195e-03,10.2,0.0002
2.1197e-03,10.2,0.0002
2.1198e-03,10,0.0006
2.1200e-03,10,0.0006
2.1202e-03,10,0.0006
2.1203e-03,10,0.0004
2.1205e-03,10.2,0.0006
2.1206e-03,10.2,0.0006
2.1208e-03,10.2,0.0004
2.1210e-03,10,0.0006
2.1211e-03,10.2,0.0004
2.1213e-03,10,0.0006
2.1214e-03,10,0.0006
2.1216e-03,10.2,0.0006
2.1218e-03,10,0.0004
2.1219e-03,10.2,0.0004
2.1221e-03,10.2,0.0006
2.1222e-03,10.2,0.0006
2.1224e-03,10,0.0006
2.1226e-03,10,0.0006
2.1227e-03,10,0.0004
2.1229e-03,10.2,0.0006
2.1230e-03,10.2,0.0006
2.1232e-03,10,0.0004
2.1234e-03,10,0.0004
2.1235e-03,10,0.0006
2.1237e-03,10,0.0008
2.1238e-03,10,0.0008
2.1240e-03,10,0.0006
2.1242e-03,10.2,0.0006
2.1243e-03,10,0.0006
2.1245e-03,10.2,0.0008
2.1246e-03,10.2,0.0006
2.1248e-03,10.2,0.0004
2.1250e-03,10.2,0.0008
2.1251e-03,10,0.0006
2.1253e-03,10.2,0.0004
2.1254e-03,10.2,0.0004
2.1256e-03,10.2,0.0002
2.1258e-03,10.2,0.0006
2.1259e-03,10.2,0.0008
2.1261e-03,10,0.0006
2.1262e-03,10,0.0006
2.1264e-03,10.2,0.0004
2.1266e-03,10,0.0006
2.1267e-03,10,0.0004
2.1269e-03,10,0.0004
2.1270e-03,10,0.001
2.1272e-03,10.2,0.0008
2.1274e-03,10.2,0.0006
2.1275e-03,10,0.0006
2.1277e-03,10,0.0004
2.1278e-03,10.2,0.0006
2.1280e-03,10,0.0006
2.1282e-03,10.2,0.0006
2.1283e-03,10,0.0006
2.1285e-03,10.2,0.0006
2.1286e-03,10.2,0.0006
2.1288e-03,10,0.0006
2.1290e-03,10.2,0.0004
2.1291e-03,10,0.0006
2.1293e-03,10,0.0006
2.1294e-03,10.2,0.0006
2.1296e-03,10.2,0.0008
2.1298e-03,10,0.0006
2.1299e-03,10,0.0004
2.1301e-03,10.2,0.0002
2.1302e-03,10.2,0.0004
2.1304e-03,10.2,0.0004
2.1306e-03,10,0.0004
2.1307e-03,10,0.0008
2.1309e-03,10.2,0.0006
2.1310e-03,10,0.0004
2.1312e-03,10.2,0.0006
2.1314e-03,10.2,0.0004
2.1315e-03,10,0.0002
2.1317e-03,10,0.0004
2.1318e-03,10,0.0006
2.1320e-03,10.2,0.0004
2.1322e-03,10.2,0.0002
2.1323e-03,10,0
2.1325e-03,10.2,0.0004
2.1326e-03,10.2,0.0004
2.1328e-03,10,0.0004
2.1330e-03,10.2,0.0002
2.1331e-03,10,0.0004
2.1333e-03,10.2,0.0002
2.1334e-03,10.2,0.0002
2.1336e-03,10,0.0004
2.1338e-03,10.2,0.0004
2.1339e-03,10,0.0006
2.1341e-03,10.2,0.0004
2.1342e-03,10,0.0004
2.1344e-03,10.2,0.0004
2.1346e-03,10.2,0.0004
2.1347e-03,10,0.0002
2.1349e-03,10,0.0002
2.1350e-03,10,0.0004
2.1352e-03,10.2,0.0006
2.1354e-03,10.2,0.0008
2.1355e-03,10.2,0.0004
2.1357e-03,10.2,0.0004
2.1358e-03,10.2,0.0004
2.1360e-03,10.2,0.0004
2.1362e-03,10.2,0.0004
2.1363e-03,10.2,0.0006
2.1365e-03,10,0.0004
2.1366e-03,10.2,0.0004
2.1368e-03,10,0.0002
2.1370e-03,10,0.0004
2.1371e-03,10,0.0002
2.1373e-03,10.2,0.0006
2.1374e-03,10.2,0.0004
2.1376e-03,10,0.0004
2.1378e-03,10,0.0002
2.1379e-03,10.2,0.0004
2.1381e-03,10,0.0004
2.1382e-03,10.2,0.0004
2.1384e-03,10,0.0004
2.1386e-03,10,0.0006
2.1387e-03,10.2,0.0006
2.1389e-03,10,0.0002
2.1390e-03,10,0.0002
2.1392e-03,10.2,0.0006
2.1394e-03,10,0.0004
2.1395e-03,10,0.0004
2.1397e-03,10,0.0004
2.1398e-03,10,0.0004
2.1400e-03,10,0.0004
2.1402e-03,10.2,0.0004
2.1403e-03,10.2,0.0004
2.1405e-03,10.2,0.0002
2.1406e-03,10.2,0.0004
2.1408e-03,10.2,0.0006
2.1410e-03,10,0.001
2.1411e-03,10.2,0.0002
2.1413e-03,10,0.0002
2.1414e-03,10,0.0004
2.1416e-03,10.2,0.0004
2.1418e-03,10,0.0004
2.1419e-03,10.2,0.0004
2.1421e-03,10.2,0.0004
2.1422e-03,10.2,0.0004
2.1424e-03,10,0.0004
2.1426e-03,10,0.0004
2.1427e-03,10,0.0004
2.1429e-03,10,0.0004
2.1430e-03,10.2,0.0004
2.1432e-03,10,0.0004
2.1434e-03,10,0.0004
2.1435e-03,10,0.0004
2.1437e-03,10.2,0.0002
2.1438e-03,10,0.0006
2.1440e-03,10.2,0.0004
2.1442e-03,10,0.0006
2.1443e-03,10,0.0006
2.1445e-03,10.2,0.0004
2.1446e-03,10,0.0004
2.1448e-03,10,0.0006
2.1450e-03,10,0.0002
2.1451e-03,10,0.0004
2.1453e-03,10,0.0006
2.1454e-03,10,0.0004
2.1456e-03,10,0.0004
2.1458e-03,10.2,0.0002
2.1459e-03,10,0.0002
2.1461e-03,10,0.0004
2.1462e-03,10,0.0006
2.1464e-03,10.2,0.0004
2.1466e-03,10.2,0.0004
2.1467e-03,10,0.0006
2.1469e-03,10,0.0002
2.1470e-03,10,0.0002
2.1472e-03,10.2,0.0004
2.1474e-03,10.2,0.0006
2.1475e-03,10,0.0006
2.1477e-03,10,0.0006
2.1478e-03,10,0.0004
2.1480e-03,10.2,0.0004
2.1482e-03,10.2,0.0002
2.1483e-03,10,0.0004
2.1485e-03,10,0.0004
2.1486e-03,10,0.0004
2.1488e-03,10,0.0008
2.1490e-03,10.2,0.0006
2.1491e-03,10,0.0006
2.1493e-03,10,0.0004
2.1494e-03,10,0.0004
2.1496e-03,10,0.0004
2.1498e-03,10,0.0006
2.1499e-03,10.2,0.0006
2.1501e-03,10,0.0004
2.1502e-03,10.2,0.0002
2.1504e-03,10,0.0004
2.1506e-03,10,0.0004
2.1507e-03,10.2,0.0004
2.1509e-03,10,0.0004
2.1510e-03,10,0.0006
2.1512e-03,10,0.0004
2.1514e-03,10,0.0006
2.1515e-03,10.2,0.0004
2.1517e-03,10,0.0004
2.1518e-03,10,0.0002
2.1520e-03,10,0.0004
2.1522e-03,10,0.0006
2.1523e-03,10,0.0004
2.1525e-03,10,0.0004
2.1526e-03,10.2,0.0004
2.1528e-03,10,0.0004
2.1530e-03,10,0.0006
2.1531e-03,10,0.0002
2.1533e-03,10,0
2.1534e-03,10.2,0.0006
2.1536e-03,10,0.0006
2.1538e-03,10.2,0.0004
2.1539e-03,10.2,0.0004
2.1541e-03,10,0.0004
2.1542e-03,10,0.0006
2.1544e-03,10.2,0.0006
2.1546e-03,10,0.0006
2.1547e-03,10.2,0.0004
2.1549e-03,10.2,0.0004
2.1550e-03,10,0.0002
2.1552e-03,10,0.0004
2.1554e-03,10,0.0004
2.1555e-03,10,0.0004
2.1557e-03,10.2,0.0004
2.1558e-03,10.2,0.0004
2.1560e-03,10.2,0.0002
2.1562e-03,10,0.0004
2.1563e-03,10.2,0.0002
2.1565e-03,10.2,0.0004
2.1566e-03,10,0.0004
2.1568e-03,10,0.0004
2.1570e-03,10,0.0006
2.1571e-03,10,0.0004
2.1573e-03,10,0.0004
2.1574e-03,10,0.0002
2.1576e-03,10,0.0004
2.1578e-03,10,0.0004
2.1579e-03,10,0.0004
2.1581e-03,10.2,0.0004
2.1582e-03,10.2,0.0004
2.1584e-03,10,0.0004
2.1586e-03,10.2,0.0002
2.1587e-03,10,0.0004
2.1589e-03,10,0.0004
2.1590e-03,10,0.0004
2.1592e-03,10.2,0.0004
2.1594e-03,10.2,0
2.1595e-03,10.2,0.0006
2.1597e-03,10,0.0004
2.1598e-03,10,0.0002
2.1600e-03,10.2,0.0002
2.1602e-03,10.2,0.0004
2.1603e-03,10,0.0004
2.1605e-03,10,0.0004
2.1606e-03,10,0.0002
2.1608e-03,10.2,0.0002
2.1610e-03,10.2,0.0002
2.1611e-03,10.2,0.0006
2.1613e-03,10.2,0.0004
2.1614e-03,10.2,0.0002
2.1616e-03,10.2,0.0002
2.1618e-03,10,0.0002
2.1619e-03,10,0.0002
2.1621e-03,10.2,0
2.1622e-03,10.2,0.0004
2.1624e-03,10.2,0.0004
2.1626e-03,10.2,0.0006
2.1627e-03,10,0.0004
2.1629e-03,10.2,0
2.1630e-03,10,-0.0002
2.1632e-03,10,0.0004
2.1634e-03,10.2,0.0002
2.1635e-03,10.2,0.0002
2.1637e-03,10,0.0006
2.1638e-03,10.2,0.0002
2.1640e-03,10.2,0.0006
2.1642e-03,10.2,0.0002
2.1643e-03,10,0.0004
2.1645e-03,10,0.0006
2.1646e-03,10,0.0004
2.1648e-03,10,0.0006
2.1650e-03,10,0.0004
2.1651e-03,10.2,0.0002
2.1653e-03,10.2,0.0002
2.1654e-03,10.2,0.0002
2.1656e-03,10.2,0.0004
2.1658e-03,10.2,0.0006
2.1659e-03,10.2,0.0002
2.1661e-03,10.2,0.0004
2.1662e-03,10.2,0.0004
2.1664e-03,10,0.0004
2.1666e-03,10.2,0.0004
2.1667e-03,10,0.0004
2.1669e-03,10,0.0004
2.1670e-03,10.2,0.0008
2.1672e-03,10,0.0006
2.1674e-03,10.2,0.0004
2.1675e-03,10.2,0.0004
2.1677e-03,10,0.0004
2.1678e-03,10.2,0.0006
2.1680e-03,10.2,0.0004
2.1682e-03,10,0.0004
2.1683e-03,10,0.0004
2.1685e-03,10.2,0.0006
2.1686e-03,10.2,0.0004
2.1688e-03,10,0.0004
2.1690e-03,10,0.0004
2.1691e-03,10,0.0004
2.1693e-03,10,0.001
2.1694e-03,10,0.0006
2.1696e-03,10.2,0.0008
2.1698e-03,10.2,0.0004
2.1699e-03,10,0.0002
2.1701e-03,10.2,0.0006
2.1702e-03,10,0.0004
2.1704e-03,10,0.0004
2.1706e-03,10,0.0004
2.1707e-03,10,0.0002
2.1709e-03,10.2,0.0006
2.1710e-03,10,0.0004
2.1712e-03,10,0.0004
2.1714e-03,10.2,0.0006
2.1715e-03,10.2,0.0004
2.1717e-03,10.2,0.0006
2.1718e-03,10.2,0.0004
2.1720e-03,10,0.0004
2.1722e-03,10,0.0006
2.1723e-03,10,0.0006
2.1725e-03,10,0.0004
2.1726e-03,10.2,0.0006
2.1728e-03,10,0.0006
2.1730e-03,10,0.0004
2.1731e-03,10,0.0008
2.1733e-03,10,0.0002
2.1734e-03,10.2,0.0006
2.1736e-03,10,0.0004
2.1738e-03,10,0.0006
2.1739e-03,10.2,0.0006
2.1741e-03,10.2,0.001
2.1742e-03,10,0.0004
2.1744e-03,10.2,0.0004
2.1746e-03,10.2,0.0006
2.1747e-03,10.2,0.0006
2.1749e-03,10,0.0006
2.1750e-03,10,0.0006
2.1752e-03,10,0.0006
2.1754e-03,10.2,0.0008
2.1755e-03,10,0.0002
2.1757e-03,10.2,0.0006
2.1758e-03,10.2,0.0008
2.1760e-03,10.2,0.0006
2.1762e-03,10,0.0008
2.1763e-03,10.2,0.0008
2.1765e-03,10,0.0004
2.1766e-03,10,0.0006
2.1768e-03,10.2,0.0006
2.1770e-03,10.2,0.0006
2.1771e-03,10,0.0006
2.1773e-03,10.2,0.0004
2.1774e-03,10.2,0.0006
2.1776e-03,10,0.0006
2.1778e-03,10,0.0004
2.1779e-03,10,0.0004
2.1781e-03,10,0.0004
2.1782e-03,10,0.0004
2.1784e-03,10,0.0008
2.1786e-03,10.2,0.0006
2.1787e-03,10.2,0.0006
2.1789e-03,10.2,0.0004
2.1790e-03,10.2,0.0006
2.1792e-03,10.2,0.0004
2.1794e-03,10.2,0.0006
2.1795e-03,10,0.0004
2.1797e-03,10.2,0.0006
2.1798e-03,10.2,0.0006
2.1800e-03,10.2,0.0006
2.1802e-03,10.2,0.0004
2.1803e-03,10.2,0.0002
2.1805e-03,10.2,0.0004
2.1806e-03,10.2,0.0006
2.1808e-03,10.2,0.0006
2.1810e-03,10,0.0006
2.1811e-03,10,0.0002
2.1813e-03,10,0.0004
2.1814e-03,10.2,0.0004
2.1816e-03,10,0.0006
2.1818e-03,10,0.0004
2.1819e-03,10.2,0.0006
2.1821e-03,10.2,0.0006
2.1822e-03,10.2,0.0004
2.1824e-03,10,0.0004
2.1826e-03,10,0.0002
2.1827e-03,10,0.0004
2.1829e-03,10,0.0006
2.1830e-03,10.2,0.0006
2.1832e-03,10.2,0.0004
2.1834e-03,10.2,0.0002
2.1835e-03,10.2,0.0004
2.1837e-03,10,0.0004
2.1838e-03,10,0.0002
2.1840e-03,10.2,0.0004
2.1842e-03,10.2,0.0004
2.1843e-03,10,0.0004
2.1845e-03,10.2,0.0002
2.1846e-03,10.2,0.0002
2.1848e-03,10.2,0.0004
2.1850e-03,10.2,0.0002
2.1851e-03,10.2,0.0006
2.1853e-03,10.2,0.0006
2.1854e-03,10.2,0.0004
2.1856e-03,10.2,0.0004
2.1858e-03,10.2,0.0002
2.1859e-03,10.2,0.0004
2.1861e-03,10.2,0.0004
2.1862e-03,10.2,0.0004
2.1864e-03,10.2,0.0004
2.1866e-03,10.2,0.0004
2.1867e-03,10.2,0.0004
2.1869e-03,10,0.0004
2.1870e-03,10.2,0.0002
2.1872e-03,10.2,0.0002
2.1874e-03,10.2,0.0002
2.1875e-03,10.2,0.0004
2.1877e-03,10.2,0.0004
