Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
7.88720e-04,10.2,0.0022
7.88800e-04,10.2,0.0026
7.88880e-04,10.2,0.0026
7.88960e-04,10.2,0.0028
7.89040e-04,10.2,0.0032
7.89120e-04,10.2,0.0036
7.89200e-04,10,0.0036
7.89280e-04,10.2,0.0036
7.89360e-04,10.2,0.0036
7.89440e-04,10,0.0044
7.89520e-04,10.2,0.0042
7.89600e-04,10.2,0.0046
7.89680e-04,10.2,0.0044
7.89760e-04,10.2,0.0046
7.89840e-04,10.2,0.0052
7.89920e-04,10.2,0.0054
7.90000e-04,10.2,0.0056
7.90080e-04,10.2,0.006
7.90160e-04,10.2,0.0058
7.90240e-04,10.2,0.0062
7.90320e-04,10.2,0.0062
7.90400e-04,10.2,0.0064
7.90480e-04,10.2,0.0066
7.90560e-04,10,0.0066
7.90640e-04,10.2,0.0068
7.90720e-04,10.2,0.007
7.90800e-04,10.2,0.0068
7.90880e-04,10.2,0.0072
7.90960e-04,10.2,0.0076
7.91040e-04,10.2,0.0076
7.91120e-04,10.2,0.0082
7.91200e-04,10.2,0.0082
7.91280e-04,10.2,0.0082
7.91360e-04,10.2,0.008
7.91440e-04,10.2,0.0084
7.91520e-04,10.2,0.0088
7.91600e-04,10.2,0.0086
7.91680e-04,10.2,0.0088
7.91760e-04,10.2,0.0086
7.91840e-04,10.2,0.0092
7.91920e-04,10.2,0.009
7.92000e-04,10.2,0.0092
7.92080e-04,10.2,0.0094
7.92160e-04,10.2,0.0096
7.92240e-04,10.2,0.0096
7.92320e-04,10.2,0.0096
7.92400e-04,10.2,0.0098
7.92480e-04,10.2,0.0098
7.92560e-04,10.2,0.0098
7.92640e-04,10,0.0102
7.92720e-04,10.2,0.01
7.92800e-04,10.2,0.0098
7.92880e-04,10.2,0.0102
7.92960e-04,10.2,0.01
7.93040e-04,10.2,0.01
7.93120e-04,10.2,0.0102
7.93200e-04,10.2,0.0104
7.93280e-04,10.2,0.0106
7.93360e-04,10,0.0104
7.93440e-04,10.2,0.0106
7.93520e-04,10,0.0108
7.93600e-04,10.2,0.0106
7.93680e-04,10.2,0.0106
7.93760e-04,10.2,0.0106
7.93840e-04,10.2,0.0106
7.93920e-04,10.2,0.0106
7.94000e-04,10.2,0.0104
7.94080e-04,10.2,0.0104
7.94160e-04,10.2,0.0104
7.94240e-04,10.2,0.0106
7.94320e-04,10.2,0.0106
7.94400e-04,10.2,0.0108
7.94480e-04,10.2,0.0104
7.94560e-04,10.2,0.0106
7.94640e-04,10.2,0.0104
7.94720e-04,10,0.0106
7.94800e-04,10.2,0.0108
7.94880e-04,10.2,0.0102
7.94960e-04,10.2,0.0104
7.95040e-04,10.2,0.01
7.95120e-04,10,0.0102
7.95200e-04,10.2,0.01
7.95280e-04,10,0.0098
7.95360e-04,10.2,0.0098
7.95440e-04,10.2,0.01
7.95520e-04,10.2,0.0096
7.95600e-04,10.2,0.0098
7.95680e-04,10.2,0.0096
7.95760e-04,10.2,0.0096
7.95840e-04,10.2,0.0094
7.95920e-04,10.2,0.0094
7.96000e-04,10.2,0.0092
7.96080e-04,10.2,0.009
7.96160e-04,10.2,0.0092
7.96240e-04,10,0.0086
7.96320e-04,10.2,0.0086
7.96400e-04,10.2,0.0088
7.96480e-04,10,0.0084
7.96560e-04,10.2,0.0086
7.96640e-04,10.2,0.0084
7.96720e-04,10.2,0.0082
7.96800e-04,10.2,0.0084
7.96880e-04,10.2,0.0078
7.96960e-04,10.2,0.0082
7.97040e-04,10,0.0078
7.97120e-04,10.2,0.0076
7.97200e-04,10.2,0.0072
7.97280e-04,10,0.007
7.97360e-04,10.2,0.007
7.97440e-04,10,0.0068
7.97520e-04,10.2,0.0068
7.97600e-04,10.2,0.0064
7.97680e-04,10.2,0.0062
7.97760e-04,10,0.0062
7.97840e-04,10.2,0.006
7.97920e-04,10.2,0.0058
7.98000e-04,10,0.0056
7.98080e-04,10.2,0.0054
7.98160e-04,10.2,0.0054
7.98240e-04,10.2,0.0052
7.98320e-04,10.2,0.0048
7.98400e-04,10.2,0.0048
7.98480e-04,10.2,0.0042
7.98560e-04,10.2,0.004
7.98640e-04,10.2,0.0042
7.98720e-04,10.2,0.0038
7.98800e-04,10,0.0036
7.98880e-04,10.2,0.0036
7.98960e-04,10.2,0.0034
7.99040e-04,10.2,0.0034
7.99120e-04,10.2,0.003
7.99200e-04,10.2,0.0028
7.99280e-04,10.2,0.0026
7.99360e-04,10,0.0022
7.99440e-04,10.2,0.0022
7.99520e-04,10.2,0.0018
7.99600e-04,10.2,0.0016
7.99680e-04,10,0.0016
7.99760e-04,10.2,0.0012
7.99840e-04,10.2,0.0008
7.99920e-04,10.2,0.0004
8.00000e-04,10.2,0.0008
8.00080e-04,10,0.0006
8.00160e-04,10.2,0.0002
8.00240e-04,10.2,0.0002
8.00320e-04,10.2,-0.0002
8.00400e-04,10.2,-0.0004
8.00480e-04,10,-0.0004
8.00560e-04,10.2,-0.001
8.00640e-04,10.2,-0.0008
8.00720e-04,10.2,-0.0014
8.00800e-04,10,-0.0016
8.00880e-04,10.2,-0.0016
8.00960e-04,10.2,-0.0016
8.01040e-04,10.2,-0.002
8.01120e-04,10.2,-0.0024
8.01200e-04,10.2,-0.0024
8.01280e-04,10.2,-0.0026
8.01360e-04,10.2,-0.0028
8.01440e-04,10.2,-0.0032
8.01520e-04,10.2,-0.0032
8.01600e-04,10.2,-0.0034
8.01680e-04,10.2,-0.0036
8.01760e-04,10.2,-0.004
8.01840e-04,10,-0.0038
8.01920e-04,10.2,-0.0044
8.02000e-04,10.2,-0.0046
8.02080e-04,10.2,-0.0046
8.02160e-04,10.2,-0.005
8.02240e-04,10.2,-0.005
8.02320e-04,10.2,-0.0052
8.02400e-04,10.2,-0.0054
8.02480e-04,10.2,-0.0054
8.02560e-04,10,-0.0056
8.02640e-04,10.2,-0.006
8.02720e-04,10.2,-0.0058
8.02800e-04,10.2,-0.0062
8.02880e-04,10.2,-0.0062
8.02960e-04,10,-0.0066
8.03040e-04,10.2,-0.0066
8.03120e-04,10.2,-0.0068
8.03200e-04,10.2,-0.007
8.03280e-04,10.2,-0.007
8.03360e-04,10.2,-0.0074
8.03440e-04,10.2,-0.0072
8.03520e-04,10.2,-0.0074
8.03600e-04,10.2,-0.0076
8.03680e-04,10.2,-0.0076
8.03760e-04,10.2,-0.0076
8.03840e-04,10.2,-0.008
8.03920e-04,10.2,-0.008
8.04000e-04,10.2,-0.0084
8.04080e-04,10.2,-0.0084
8.04160e-04,10.2,-0.0084
8.04240e-04,10.2,-0.0088
8.04320e-04,10,-0.0088
8.04400e-04,10.2,-0.0086
8.04480e-04,10.2,-0.0088
8.04560e-04,10.2,-0.0088
8.04640e-04,10.2,-0.0088
8.04720e-04,10.2,-0.0088
8.04800e-04,10.2,-0.0092
8.04880e-04,10.2,-0.009
8.04960e-04,10.2,-0.0094
8.05040e-04,10.2,-0.0096
8.05120e-04,10.2,-0.0092
8.05200e-04,10.2,-0.0094
8.05280e-04,10.2,-0.0096
8.05360e-04,10,-0.0096
8.05440e-04,10.2,-0.0098
8.05520e-04,10.2,-0.0096
8.05600e-04,10.2,-0.0094
8.05680e-04,10.2,-0.0096
8.05760e-04,10.2,-0.0094
8.05840e-04,10.2,-0.0096
8.05920e-04,10,-0.0096
8.06000e-04,10.2,-0.0096
8.06080e-04,10.2,-0.0098
8.06160e-04,10,-0.0094
8.06240e-04,10.2,-0.0098
8.06320e-04,10.2,-0.0098
8.06400e-04,10.2,-0.0098
8.06480e-04,10.2,-0.01
8.06560e-04,10.2,-0.0094
8.06640e-04,10.2,-0.0098
8.06720e-04,10.2,-0.0096
8.06800e-04,10.2,-0.0094
8.06880e-04,10.2,-0.0096
8.06960e-04,10.2,-0.0092
8.07040e-04,10.2,-0.0092
8.07120e-04,10.2,-0.0092
8.07200e-04,10.2,-0.009
8.07280e-04,10.2,-0.0094
8.07360e-04,10.2,-0.0088
8.07440e-04,10.2,-0.0092
8.07520e-04,10.2,-0.009
8.07600e-04,10.2,-0.0088
8.07680e-04,10.2,-0.0088
8.07760e-04,10.2,-0.0086
8.07840e-04,10.2,-0.0086
8.07920e-04,10.2,-0.0084
8.08000e-04,10.2,-0.0082
8.08080e-04,10.2,-0.0084
8.08160e-04,10.2,-0.008
8.08240e-04,10.2,-0.0082
8.08320e-04,10.2,-0.008
8.08400e-04,10.2,-0.0078
8.08480e-04,10.2,-0.0076
8.08560e-04,10.2,-0.0074
8.08640e-04,10.2,-0.0076
8.08720e-04,10.2,-0.0074
8.08800e-04,10.2,-0.007
8.08880e-04,10.2,-0.007
8.08960e-04,10,-0.0068
8.09040e-04,10.2,-0.0066
8.09120e-04,10.2,-0.0066
8.09200e-04,10.2,-0.0064
8.09280e-04,10.2,-0.0062
8.09360e-04,10.2,-0.0062
8.09440e-04,10.2,-0.006
8.09520e-04,10.2,-0.0062
8.09600e-04,10.2,-0.0056
8.09680e-04,10.2,-0.0056
8.09760e-04,10.2,-0.0054
8.09840e-04,10.2,-0.0052
8.09920e-04,10.2,-0.0052
8.10000e-04,10.2,-0.0046
8.10080e-04,10.2,-0.0048
8.10160e-04,10.2,-0.0042
8.10240e-04,10.2,-0.0042
8.10320e-04,10.2,-0.004
8.10400e-04,10.2,-0.0036
8.10480e-04,10.2,-0.0036
8.10560e-04,10.2,-0.0038
8.10640e-04,10.2,-0.0032
8.10720e-04,10.2,-0.0032
8.10800e-04,10.2,-0.003
8.10880e-04,10.2,-0.0028
8.10960e-04,10.2,-0.0028
8.11040e-04,10.2,-0.0024
8.11120e-04,10.2,-0.002
8.11200e-04,10.2,-0.0018
8.11280e-04,10.2,-0.0016
8.11360e-04,10.2,-0.0016
8.11440e-04,10.2,-0.0012
8.11520e-04,10.2,-0.001
8.11600e-04,10.2,-0.0008
8.11680e-04,10,-0.001
8.11760e-04,10.2,-0.001
8.11840e-04,10.2,-0.0002
8.11920e-04,10.2,-0.0002
8.12000e-04,10.2,0.0002
8.12080e-04,10.2,0.0004
8.12160e-04,10.2,0.0004
8.12240e-04,10.2,0.0006
8.12320e-04,10.2,0.001
8.12400e-04,10.2,0.0012
8.12480e-04,10.2,0.0014
8.12560e-04,10.2,0.0016
8.12640e-04,10.2,0.0018
8.12720e-04,10.2,0.002
8.12800e-04,10.2,0.0022
8.12880e-04,10.2,0.0026
8.12960e-04,10.2,0.0022
8.13040e-04,10.2,0.0026
8.13120e-04,10.2,0.0028
8.13200e-04,10.2,0.003
8.13280e-04,10.2,0.0036
8.13360e-04,10.2,0.0034
8.13440e-04,10.2,0.0038
8.13520e-04,10.2,0.0038
8.13600e-04,10.2,0.0042
8.13680e-04,10,0.0046
8.13760e-04,10.2,0.0044
8.13840e-04,10,0.0048
8.13920e-04,10.2,0.0052
8.14000e-04,10,0.005
8.14080e-04,10.2,0.0054
8.14160e-04,10.2,0.0052
8.14240e-04,10.2,0.0056
8.14320e-04,10,0.0058
8.14400e-04,10.2,0.006
8.14480e-04,10.2,0.0064
8.14560e-04,10.2,0.006
8.14640e-04,10,0.0066
8.14720e-04,10.2,0.007
8.14800e-04,10.2,0.0068
8.14880e-04,10.2,0.007
8.14960e-04,10.2,0.007
8.15040e-04,10.2,0.007
8.15120e-04,10.2,0.0076
8.15200e-04,10.2,0.0074
8.15280e-04,10.2,0.0078
8.15360e-04,10.2,0.0078
8.15440e-04,10.2,0.0078
8.15520e-04,10.2,0.0084
8.15600e-04,10.2,0.0084
8.15680e-04,10,0.0084
8.15760e-04,10.2,0.0086
8.15840e-04,10.2,0.0088
8.15920e-04,10,0.0088
8.16000e-04,10.2,0.0086
8.16080e-04,10.2,0.0088
8.16160e-04,10.2,0.009
8.16240e-04,10.2,0.0092
8.16320e-04,10.2,0.0094
8.16400e-04,10.2,0.0092
8.16480e-04,10.2,0.0094
8.16560e-04,10,0.0094
8.16640e-04,10.2,0.0094
8.16720e-04,10.2,0.0098
8.16800e-04,10.2,0.0098
8.16880e-04,10.2,0.01
8.16960e-04,10.2,0.0102
8.17040e-04,10.2,0.0098
8.17120e-04,10,0.01
8.17200e-04,10.2,0.0102
8.17280e-04,10.2,0.0102
8.17360e-04,10.2,0.0102
8.17440e-04,10.2,0.01
8.17520e-04,10.2,0.01
8.17600e-04,10.2,0.0102
8.17680e-04,10.2,0.01
8.17760e-04,10.2,0.0106
8.17840e-04,10.2,0.0104
8.17920e-04,10.2,0.0106
8.18000e-04,10.2,0.0104
8.18080e-04,10.2,0.0104
8.18160e-04,10.2,0.0104
8.18240e-04,10,0.0106
8.18320e-04,10,0.0102
8.18400e-04,10.2,0.0104
8.18480e-04,10,0.01
8.18560e-04,10.2,0.0104
8.18640e-04,10,0.0102
8.18720e-04,10,0.0102
8.18800e-04,10.2,0.0102
8.18880e-04,10.2,0.0102
8.18960e-04,10.2,0.0102
8.19040e-04,10.2,0.0102
8.19120e-04,10.2,0.0098
8.19200e-04,10.2,0.01
8.19280e-04,10.2,0.01
8.19360e-04,10.2,0.0096
8.19440e-04,10.2,0.0098
8.19520e-04,10.2,0.0098
8.19600e-04,10.2,0.0098
8.19680e-04,10.2,0.0094
8.19760e-04,10.2,0.0094
8.19840e-04,10.2,0.0096
8.19920e-04,10.2,0.0094
8.20000e-04,10.2,0.0094
8.20080e-04,10.2,0.009
8.20160e-04,10.2,0.0092
8.20240e-04,10.2,0.0092
8.20320e-04,10.2,0.0086
8.20400e-04,10.2,0.009
8.20480e-04,10.2,0.0086
8.20560e-04,10,0.0084
8.20640e-04,10.2,0.0086
8.20720e-04,10.2,0.0078
8.20800e-04,10.2,0.008
8.20880e-04,10.2,0.008
8.20960e-04,10.2,0.0078
8.21040e-04,10.2,0.0078
8.21120e-04,10.2,0.0072
8.21200e-04,10,0.0074
8.21280e-04,10.2,0.0072
8.21360e-04,10,0.007
8.21440e-04,10.2,0.0072
8.21520e-04,10.2,0.0068
8.21600e-04,10.2,0.0064
8.21680e-04,10.2,0.0064
8.21760e-04,10.2,0.006
8.21840e-04,10.2,0.0062
8.21920e-04,10,0.0058
8.22000e-04,10.2,0.0056
8.22080e-04,10,0.0054
8.22160e-04,10,0.0052
8.22240e-04,10,0.0054
8.22320e-04,10.2,0.0048
8.22400e-04,10.2,0.0048
8.22480e-04,10.2,0.0048
8.22560e-04,10.2,0.0044
8.22640e-04,10.2,0.0044
8.22720e-04,10,0.0042
8.22800e-04,10.2,0.0038
8.22880e-04,10.2,0.0038
8.22960e-04,10,0.0034
8.23040e-04,10.2,0.0032
8.23120e-04,10,0.003
8.23200e-04,10.2,0.0028
8.23280e-04,10.2,0.0028
8.23360e-04,10.2,0.0024
8.23440e-04,10.2,0.0026
8.23520e-04,10.2,0.0022
8.23600e-04,10.2,0.002
8.23680e-04,10.2,0.0018
8.23760e-04,10,0.0016
8.23840e-04,10.2,0.0012
8.23920e-04,10.2,0.0012
8.24000e-04,10.2,0.0008
8.24080e-04,10.2,0.0008
8.24160e-04,10.2,0.0006
8.24240e-04,10.2,0
8.24320e-04,10.2,0.0002
8.24400e-04,10.2,-0.0002
8.24480e-04,10.2,-0.0002
8.24560e-04,10.2,-0.0004
8.24640e-04,10.2,-0.0006
8.24720e-04,10.2,-0.0008
8.24800e-04,10,-0.001
8.24880e-04,10.2,-0.0012
8.24960e-04,10.2,-0.0016
8.25040e-04,10.2,-0.0018
8.25120e-04,10.2,-0.0022
8.25200e-04,10.2,-0.0026
8.25280e-04,10.2,-0.0022
8.25360e-04,10.2,-0.0024
8.25440e-04,10.2,-0.0028
8.25520e-04,10.2,-0.003
8.25600e-04,10.2,-0.0032
8.25680e-04,10.2,-0.0032
8.25760e-04,10.2,-0.0032
8.25840e-04,10.2,-0.0036
8.25920e-04,10.2,-0.004
8.26000e-04,10.2,-0.0042
8.26080e-04,10.2,-0.0044
8.26160e-04,10,-0.0044
8.26240e-04,10.2,-0.0046
8.26320e-04,10.2,-0.0046
8.26400e-04,10.2,-0.005
8.26480e-04,10.2,-0.0052
8.26560e-04,10.2,-0.0052
8.26640e-04,10.2,-0.0054
8.26720e-04,10,-0.0052
8.26800e-04,10.2,-0.0056
8.26880e-04,10,-0.0056
8.26960e-04,10.2,-0.006
8.27040e-04,10,-0.0064
8.27120e-04,10.2,-0.0064
8.27200e-04,10.2,-0.0064
8.27280e-04,10.2,-0.0068
8.27360e-04,10.2,-0.0068
8.27440e-04,10.2,-0.007
8.27520e-04,10.2,-0.007
8.27600e-04,10.2,-0.007
8.27680e-04,10.2,-0.0074
8.27760e-04,10.2,-0.007
8.27840e-04,10.2,-0.0074
8.27920e-04,10.2,-0.0074
8.28000e-04,10,-0.0076
8.28080e-04,10.2,-0.0076
8.28160e-04,10.2,-0.0078
8.28240e-04,10.2,-0.008
8.28320e-04,10.2,-0.0084
8.28400e-04,10.2,-0.0082
8.28480e-04,10.2,-0.0082
8.28560e-04,10.2,-0.0082
8.28640e-04,10.2,-0.0086
8.28720e-04,10.2,-0.0088
8.28800e-04,10,-0.0084
8.28880e-04,10.2,-0.0084
8.28960e-04,10,-0.0084
8.29040e-04,10.2,-0.0086
8.29120e-04,10.2,-0.0088
8.29200e-04,10.2,-0.009
8.29280e-04,10.2,-0.009
8.29360e-04,10.2,-0.009
8.29440e-04,10.2,-0.009
8.29520e-04,10.2,-0.0092
8.29600e-04,10.2,-0.009
8.29680e-04,10.2,-0.0092
8.29760e-04,10.2,-0.009
8.29840e-04,10.2,-0.009
8.29920e-04,10.2,-0.0094
8.30000e-04,10.2,-0.0088
8.30080e-04,10.2,-0.009
8.30160e-04,10.2,-0.0092
8.30240e-04,10.2,-0.009
8.30320e-04,10.2,-0.0092
8.30400e-04,10.2,-0.0092
8.30480e-04,10.2,-0.0092
8.30560e-04,10.2,-0.0092
8.30640e-04,10,-0.009
8.30720e-04,10.2,-0.0092
8.30800e-04,10.2,-0.009
8.30880e-04,10.2,-0.0088
8.30960e-04,10.2,-0.009
8.31040e-04,10,-0.0086
8.31120e-04,10.2,-0.0086
8.31200e-04,10,-0.0088
8.31280e-04,10.2,-0.0086
8.31360e-04,10.2,-0.0088
8.31440e-04,10.2,-0.0086
8.31520e-04,10.2,-0.0084
8.31600e-04,10,-0.0086
8.31680e-04,10.2,-0.0084
8.31760e-04,10.2,-0.0084
8.31840e-04,10.2,-0.008
8.31920e-04,10,-0.008
8.32000e-04,10.2,-0.0078
8.32080e-04,10.2,-0.0076
8.32160e-04,10,-0.0078
8.32240e-04,10,-0.0076
8.32320e-04,10.2,-0.0076
8.32400e-04,10.2,-0.0074
8.32480e-04,10.2,-0.0074
8.32560e-04,10.2,-0.0076
8.32640e-04,10.2,-0.0074
8.32720e-04,10.2,-0.0072
8.32800e-04,10.2,-0.0072
8.32880e-04,10.2,-0.0068
8.32960e-04,10.2,-0.0068
8.33040e-04,10.2,-0.0062
8.33120e-04,10.2,-0.0064
8.33200e-04,10.2,-0.0062
8.33280e-04,10.2,-0.006
8.33360e-04,10.2,-0.006
8.33440e-04,10.2,-0.0056
8.33520e-04,10.2,-0.0056
8.33600e-04,10.2,-0.0054
8.33680e-04,10.2,-0.0054
8.33760e-04,10.2,-0.0054
8.33840e-04,10.2,-0.0054
8.33920e-04,10.2,-0.0048
8.34000e-04,10.2,-0.005
8.34080e-04,10.2,-0.0042
8.34160e-04,10,-0.0044
8.34240e-04,10,-0.0042
8.34320e-04,10.2,-0.004
8.34400e-04,10.2,-0.0042
8.34480e-04,10.2,-0.0036
8.34560e-04,10.2,-0.0036
8.34640e-04,10.2,-0.0034
8.34720e-04,10.2,-0.0034
8.34800e-04,10,-0.0032
8.34880e-04,10.2,-0.0028
8.34960e-04,10.2,-0.0028
8.35040e-04,10.2,-0.0026
8.35120e-04,10,-0.0018
8.35200e-04,10.2,-0.0022
8.35280e-04,10.2,-0.002
8.35360e-04,10.2,-0.0018
8.35440e-04,10,-0.0014
8.35520e-04,10,-0.001
8.35600e-04,10.2,-0.0012
8.35680e-04,10.2,-0.001
8.35760e-04,10,-0.0008
8.35840e-04,10,-0.0004
8.35920e-04,10.2,-0.0004
8.36000e-04,10.2,-0.0002
8.36080e-04,10,0
8.36160e-04,10.2,0.0002
8.36240e-04,10.2,0.0002
8.36320e-04,10.2,0.0008
8.36400e-04,10.2,0.0008
8.36480e-04,10.2,0.001
8.36560e-04,10,0.0012
8.36640e-04,10,0.0014
8.36720e-04,10.2,0.0014
8.36800e-04,10,0.0016
8.36880e-04,10.2,0.0018
8.36960e-04,10.2,0.002
8.37040e-04,10.2,0.0022
8.37120e-04,10.2,0.0026
8.37200e-04,10.2,0.0024
8.37280e-04,10.2,0.0026
8.37360e-04,10.2,0.0032
8.37440e-04,10.2,0.0032
8.37520e-04,10.2,0.0036
8.37600e-04,10.2,0.0036
8.37680e-04,10.2,0.0036
8.37760e-04,10.2,0.004
8.37840e-04,10.2,0.004
8.37920e-04,10.2,0.0044
8.38000e-04,10.2,0.0044
8.38080e-04,10.2,0.0042
8.38160e-04,10.2,0.0048
8.38240e-04,10.2,0.0048
8.38320e-04,10.2,0.0052
8.38400e-04,10,0.0052
8.38480e-04,10.2,0.0052
8.38560e-04,10.2,0.0058
8.38640e-04,10,0.0058
8.38720e-04,10.2,0.0058
8.38800e-04,10.2,0.0062
8.38880e-04,10.2,0.006
8.38960e-04,10.2,0.0062
8.39040e-04,10.2,0.0062
8.39120e-04,10.2,0.0064
8.39200e-04,10.2,0.0066
8.39280e-04,10.2,0.0068
8.39360e-04,10.2,0.0068
8.39440e-04,10.2,0.0074
8.39520e-04,10,0.0072
8.39600e-04,10.2,0.0076
8.39680e-04,10.2,0.0074
8.39760e-04,10.2,0.0078
8.39840e-04,10.2,0.0078
8.39920e-04,10.4,0.0078
8.40000e-04,10.2,0.008
8.40080e-04,10.2,0.0076
8.40160e-04,10.2,0.008
8.40240e-04,10.2,0.008
8.40320e-04,10.2,0.0082
8.40400e-04,10,0.0084
8.40480e-04,10.2,0.0086
8.40560e-04,10.2,0.0088
8.40640e-04,10.2,0.0088
8.40720e-04,10.2,0.009
8.40800e-04,10.2,0.009
8.40880e-04,10.2,0.0088
8.40960e-04,10.2,0.0092
8.41040e-04,10.2,0.009
8.41120e-04,10,0.0092
8.41200e-04,10,0.0092
8.41280e-04,10,0.009
8.41360e-04,10.2,0.0092
8.41440e-04,10,0.0094
8.41520e-04,10.2,0.0092
8.41600e-04,10.2,0.0096
8.41680e-04,10.2,0.0096
8.41760e-04,10.2,0.0096
8.41840e-04,10.2,0.0098
8.41920e-04,10.2,0.0094
8.42000e-04,10.2,0.0098
8.42080e-04,10.2,0.0094
8.42160e-04,10.2,0.0094
8.42240e-04,10,0.0096
8.42320e-04,10,0.0094
8.42400e-04,10.2,0.0096
8.42480e-04,10.2,0.0094
8.42560e-04,10,0.0094
8.42640e-04,10.2,0.0096
8.42720e-04,10.2,0.0096
8.42800e-04,10.2,0.0096
8.42880e-04,10.2,0.0094
8.42960e-04,10.2,0.0092
8.43040e-04,10.2,0.0098
8.43120e-04,10.2,0.0094
8.43200e-04,10.2,0.0092
8.43280e-04,10.2,0.0094
8.43360e-04,10.2,0.0092
8.43440e-04,10.2,0.0092
8.43520e-04,10.2,0.009
8.43600e-04,10.2,0.0092
8.43680e-04,10.2,0.0094
8.43760e-04,10.2,0.009
8.43840e-04,10.2,0.0086
8.43920e-04,10,0.0086
8.44000e-04,10,0.0088
8.44080e-04,10.2,0.0088
8.44160e-04,10.2,0.0086
8.44240e-04,10.2,0.0088
8.44320e-04,10.2,0.0084
8.44400e-04,10.2,0.0082
8.44480e-04,10.2,0.0082
8.44560e-04,10.2,0.008
8.44640e-04,10.2,0.0078
8.44720e-04,10,0.0078
8.44800e-04,10.2,0.008
8.44880e-04,10.2,0.0078
8.44960e-04,10,0.0074
8.45040e-04,10.2,0.0076
8.45120e-04,10.2,0.0074
8.45200e-04,10.2,0.0072
8.45280e-04,10.2,0.0072
8.45360e-04,10.2,0.0068
8.45440e-04,10.2,0.0066
8.45520e-04,10.2,0.0064
8.45600e-04,10.2,0.0064
8.45680e-04,10.2,0.0062
8.45760e-04,10,0.0064
8.45840e-04,10.2,0.0062
8.45920e-04,10.2,0.006
8.46000e-04,10.2,0.0056
8.46080e-04,10.2,0.0058
8.46160e-04,10.2,0.0056
8.46240e-04,10.2,0.0052
8.46320e-04,10.2,0.0052
8.46400e-04,10.2,0.0048
8.46480e-04,10.2,0.0046
8.46560e-04,10.2,0.0048
8.46640e-04,10.2,0.0044
8.46720e-04,10.2,0.0042
8.46800e-04,10.2,0.0038
8.46880e-04,10.2,0.0038
8.46960e-04,10.2,0.0038
8.47040e-04,10.2,0.0038
8.47120e-04,10.2,0.0036
8.47200e-04,10,0.0032
8.47280e-04,10.2,0.0032
8.47360e-04,10.2,0.0028
8.47440e-04,10,0.0026
8.47520e-04,10.2,0.0026
8.47600e-04,10.4,0.0024
8.47680e-04,10.2,0.0022
8.47760e-04,10.2,0.0022
8.47840e-04,10.2,0.0016
8.47920e-04,10,0.0016
8.48000e-04,10.2,0.0016
8.48080e-04,10.2,0.0016
8.48160e-04,10.2,0.0014
8.48240e-04,10.2,0.0008
8.48320e-04,10.2,0.001
8.48400e-04,10.2,0.0008
8.48480e-04,10.2,0.0006
8.48560e-04,10.2,0.0004
8.48640e-04,10.2,0
8.48720e-04,10.2,-0.0002
8.48800e-04,10.2,-0.0006
8.48880e-04,10.2,-0.0004
8.48960e-04,10.2,-0.0006
8.49040e-04,10.2,-0.001
8.49120e-04,10.2,-0.001
8.49200e-04,10.2,-0.0012
8.49280e-04,10,-0.0014
8.49360e-04,10.2,-0.0014
8.49440e-04,10.2,-0.002
8.49520e-04,10,-0.002
8.49600e-04,10.2,-0.0018
8.49680e-04,10.2,-0.0026
8.49760e-04,10.2,-0.0024
8.49840e-04,10.2,-0.0026
8.49920e-04,10.2,-0.003
8.50000e-04,10.2,-0.0028
8.50080e-04,10.2,-0.0032
8.50160e-04,10.2,-0.003
8.50240e-04,10.2,-0.0034
8.50320e-04,10.2,-0.0036
8.50400e-04,10.2,-0.0036
8.50480e-04,10.2,-0.004
8.50560e-04,10.2,-0.004
8.50640e-04,10.2,-0.0042
8.50720e-04,10.2,-0.0044
8.50800e-04,10.2,-0.0046
8.50880e-04,10.2,-0.0048
8.50960e-04,10.2,-0.0048
8.51040e-04,10.2,-0.005
8.51120e-04,10.2,-0.005
8.51200e-04,10.2,-0.0048
8.51280e-04,10.2,-0.005
8.51360e-04,10.2,-0.0054
8.51440e-04,10.2,-0.0054
8.51520e-04,10.2,-0.0056
8.51600e-04,10.2,-0.0058
8.51680e-04,10.2,-0.006
8.51760e-04,10.2,-0.0062
8.51840e-04,10,-0.0062
8.51920e-04,10.2,-0.0066
8.52000e-04,10.2,-0.0066
8.52080e-04,10.2,-0.0066
8.52160e-04,10.2,-0.0068
8.52240e-04,10.2,-0.007
8.52320e-04,10.2,-0.0068
8.52400e-04,10.2,-0.0068
8.52480e-04,10.2,-0.007
8.52560e-04,10.2,-0.007
8.52640e-04,10.2,-0.0072
8.52720e-04,10.2,-0.0076
8.52800e-04,10.2,-0.007
8.52880e-04,10.2,-0.0074
8.52960e-04,10.2,-0.0076
8.53040e-04,10.2,-0.0076
8.53120e-04,10.2,-0.008
8.53200e-04,10.2,-0.008
8.53280e-04,10.2,-0.0078
8.53360e-04,10.2,-0.008
8.53440e-04,10.2,-0.0078
8.53520e-04,10.2,-0.0082
8.53600e-04,10.2,-0.008
8.53680e-04,10.2,-0.008
8.53760e-04,10.2,-0.0082
8.53840e-04,10.2,-0.008
8.53920e-04,10.2,-0.0082
8.54000e-04,10.2,-0.0084
8.54080e-04,10.2,-0.0082
8.54160e-04,10.2,-0.0084
8.54240e-04,10,-0.0082
